measurement_id,trial_id,strategy,liquid,volume_target_ml,volume_target_ul,volume_measured_ml,volume_measured_ul,duration_s,timestamp,replicate_id,deviation_individual_pct,calibration_overaspirate_vol,hardware_parameters_aspirate_speed,hardware_parameters_dispense_speed,hardware_parameters_aspirate_wait_time,hardware_parameters_blowout_vol,hardware_parameters_pre_asp_air_vol,metadata_replicate,metadata_volume,metadata_elapsed_s,metadata_start_time,metadata_end_time,metadata_target_volume_mL,metadata_measured_volume_uL,metadata_target_volume_uL,metadata_aspirate_speed,metadata_dispense_speed,metadata_aspirate_wait_time,metadata_dispense_wait_time,metadata_pre_asp_air_vol,metadata_retract_speed,metadata_blowout_vol,metadata_post_asp_air_vol,metadata_post_retract_wait_time,metadata_overaspirate_vol,metadata_retry_count
measurement_1769127354346998_1,trial_32,calibration,agar_water_refill,0.002,2.0,0.006336633663367398,6.336633663367397,29.046995300333947,1769127354.3469982,1,216.83168316836986,0.0064,10,5,4.5,0.139,0.0,1,0.006336633663367398,29.046995300333947,2026-01-22T19:15:25.299338,2026-01-22T19:15:54.346998,0.002,6.336633663367397,2.0,10,5,4.5,1.5,0.0,5.0,0.139,0.0,0.0,0.0064,0
measurement_1769127382735628_1,trial_33,calibration,agar_water_refill,0.002,2.0,0.00209900990098978,2.09900990098978,28.382389099802822,1769127382.7356288,1,4.950495049488995,0.001963366336632603,10,5,4.5,0.139,0.0,1,0.00209900990098978,28.382389099802822,2026-01-22T19:15:54.346998,2026-01-22T19:16:22.734350,0.002,2.09900990098978,2.0,10,5,4.5,1.5,0.0,5.0,0.139,0.0,0.0,0.001963366336632603,0
measurement_1769127412526195_1,trial_34,inherited,agar_water_refill,0.002,2.0,0.00211881188118705,2.11881188118705,29.796612599864602,1769127412.526195,1,5.940594059352495,0.0018597066716010224,10,5,4.5,0.3,0.056,1,0.00211881188118705,29.796612599864602,2026-01-22T19:16:22.740580,2026-01-22T19:16:52.526195,0.002,2.11881188118705,2.0,10,5,4.5,1.5,0.056,5.0,0.3,0.0,0.0,0.0018597066716010224,0
measurement_1769127442913329_1,trial_34,inherited,agar_water_refill,0.002,2.0,0.0022772277227704873,2.2772277227704874,30.37374270008877,1769127442.9133298,1,13.861386138524361,0.0018597066716010224,10,5,4.5,0.3,0.056,1,0.0022772277227704873,30.37374270008877,2026-01-22T19:16:52.526195,2026-01-22T19:17:22.913329,0.002,2.2772277227704874,2.0,10,5,4.5,1.5,0.056,5.0,0.3,0.0,0.0,0.0018597066716010224,0
measurement_1769127473110516_1,trial_34,inherited,agar_water_refill,0.002,2.0,0.0018811881188127732,1.8811881188127733,30.203930099960417,1769127473.110516,1,5.9405940593613416,0.0018597066716010224,10,5,4.5,0.3,0.056,1,0.0018811881188127732,30.203930099960417,2026-01-22T19:17:22.913329,2026-01-22T19:17:53.110515,0.002,1.8811881188127733,2.0,10,5,4.5,1.5,0.056,5.0,0.3,0.0,0.0,0.0018597066716010224,0
measurement_1769127508708427_1,trial_35,optimization,agar_water_refill,0.002,2.0,0.002495049504949253,2.495049504949253,28.635370099917054,1769127508.7084274,1,24.752475247462648,0.002,10,5,4.5,0.068,0.0,1,0.002495049504949253,28.635370099917054,2026-01-22T19:18:00.060403,2026-01-22T19:18:28.708427,0.002,2.495049504949253,2.0,10,5,4.5,1.5,0.0,5.0,0.068,0.0,0.0,0.002,0
measurement_1769127544144687_1,trial_36,optimization,agar_water_refill,0.002,2.0,0.0023168316831685453,2.3168316831685454,28.866550600156188,1769127544.1446874,1,15.84158415842726,0.0019,10,5,4.5,0.17,0.0,1,0.0023168316831685453,28.866550600156188,2026-01-22T19:18:35.288936,2026-01-22T19:19:04.144687,0.002,2.3168316831685454,2.0,10,5,4.5,1.5,0.0,5.0,0.17,0.0,0.0,0.0019,0
measurement_1769127579782486_1,trial_37,optimization,agar_water_refill,0.002,2.0,0.0023762376237638732,2.376237623763873,28.979952599853277,1769127579.7824864,1,18.81188118819366,0.0019,10,5,4.5,0.127,0.0,1,0.0023762376237638732,28.979952599853277,2026-01-22T19:19:10.802299,2026-01-22T19:19:39.782486,0.002,2.376237623763873,2.0,10,5,4.5,1.5,0.0,5.0,0.127,0.0,0.0,0.0019,0
measurement_1769127615120376_1,trial_38,optimization,agar_water_refill,0.002,2.0,0.0024752475247519826,2.4752475247519827,28.920377499889582,1769127615.1203766,1,23.762376237599128,0.002,10,5,4.5,0.134,0.0,1,0.0024752475247519826,28.920377499889582,2026-01-22T19:19:46.196669,2026-01-22T19:20:15.120376,0.002,2.4752475247519827,2.0,10,5,4.5,1.5,0.0,5.0,0.134,0.0,0.0,0.002,0
measurement_1769127653519120_1,trial_39,optimization,agar_water_refill,0.002,2.0,0.0016831683168312779,1.6831683168312779,32.068511799909174,1769127653.51912,1,15.84158415843611,0.002,10,5,4.5,0.28300000000000003,0.178,1,0.0016831683168312779,32.068511799909174,2026-01-22T19:20:21.447863,2026-01-22T19:20:53.519119,0.002,1.6831683168312779,2.0,10,5,4.5,1.5,0.178,5.0,0.28300000000000003,0.0,0.0,0.002,0
measurement_1769127689327435_1,trial_40,optimization,agar_water_refill,0.002,2.0,0.0017821782178211463,1.7821782178211463,29.412132899742573,1769127689.327435,1,10.891089108942689,0.0017000000000000001,10,5,4.5,0.28,0.0,1,0.0017821782178211463,29.412132899742573,2026-01-22T19:20:59.915305,2026-01-22T19:21:29.327435,0.002,1.7821782178211463,2.0,10,5,4.5,1.5,0.0,5.0,0.28,0.0,0.0,0.0017000000000000001,0
measurement_1769127725654712_1,trial_41,optimization,agar_water_refill,0.002,2.0,0.002351485148513768,2.351485148513768,29.518545900005847,1769127725.654712,1,17.5742574256884,0.0021000000000000003,10,5,4.5,0.3,0.0,1,0.002351485148513768,29.518545900005847,2026-01-22T19:21:36.148039,2026-01-22T19:22:05.654712,0.002,2.351485148513768,2.0,10,5,4.5,1.5,0.0,5.0,0.3,0.0,0.0,0.0021000000000000003,0
measurement_1769127762941168_1,trial_42,optimization,agar_water_refill,0.002,2.0,0.0018415841584164742,1.8415841584164743,30.911552200093865,1769127762.9411688,1,7.920792079176291,0.0017000000000000001,10,5,4.5,0.273,0.259,1,0.0018415841584164742,30.911552200093865,2026-01-22T19:22:12.023524,2026-01-22T19:22:42.941169,0.002,1.8415841584164743,2.0,10,5,4.5,1.5,0.259,5.0,0.273,0.0,0.0,0.0017000000000000001,0
measurement_1769127793924912_1,trial_42,optimization,agar_water_refill,0.002,2.0,0.002178217821782378,2.1782178217823778,30.983174699824303,1769127793.9249122,1,8.910891089118893,0.0017000000000000001,10,5,4.5,0.273,0.259,1,0.002178217821782378,30.983174699824303,2026-01-22T19:22:42.941169,2026-01-22T19:23:13.924912,0.002,2.1782178217823778,2.0,10,5,4.5,1.5,0.259,5.0,0.273,0.0,0.0,0.0017000000000000001,0
measurement_1769127824952377_1,trial_42,optimization,agar_water_refill,0.002,2.0,0.0014851485148515413,1.4851485148515413,31.02073650015518,1769127824.952377,1,25.742574257422934,0.0017000000000000001,10,5,4.5,0.273,0.259,1,0.0014851485148515413,31.02073650015518,2026-01-22T19:23:13.924912,2026-01-22T19:23:44.951193,0.002,1.4851485148515413,2.0,10,5,4.5,1.5,0.259,5.0,0.273,0.0,0.0,0.0017000000000000001,0
measurement_1769127860368542_1,trial_43,optimization,agar_water_refill,0.002,2.0,0.0019405940594045836,1.9405940594045836,28.823536899872124,1769127860.3685427,1,2.970297029770822,0.0017000000000000001,10,5,4.5,0.181,0.0,1,0.0019405940594045836,28.823536899872124,2026-01-22T19:23:51.551625,2026-01-22T19:24:20.368542,0.002,1.9405940594045836,2.0,10,5,4.5,1.5,0.0,5.0,0.181,0.0,0.0,0.0017000000000000001,0
measurement_1769127889156426_1,trial_43,optimization,agar_water_refill,0.002,2.0,0.0024356435643574426,2.435643564357443,28.779472399968654,1769127889.1564264,1,21.78217821787213,0.0017000000000000001,10,5,4.5,0.181,0.0,1,0.0024356435643574426,28.779472399968654,2026-01-22T19:24:20.378399,2026-01-22T19:24:49.156426,0.002,2.435643564357443,2.0,10,5,4.5,1.5,0.0,5.0,0.181,0.0,0.0,0.0017000000000000001,0
measurement_1769127923906382_1,trial_44,optimization,agar_water_refill,0.002,2.0,0.0016831683168312779,1.6831683168312779,28.516646000090986,1769127923.9063828,1,15.84158415843611,0.0017000000000000001,10,5,4.5,0.0,0.3,1,0.0016831683168312779,28.516646000090986,2026-01-22T19:24:55.397906,2026-01-22T19:25:23.906382,0.002,1.6831683168312779,2.0,10,5,4.5,1.5,0.3,5.0,0.0,0.0,0.0,0.0017000000000000001,0
measurement_1769127958873047_1,trial_45,optimization,agar_water_refill,0.002,2.0,0.0017821782178211463,1.7821782178211463,29.06282249977812,1769127958.8730478,1,10.891089108942689,0.0018000000000000002,10,5,4.5,0.3,0.0,1,0.0017821782178211463,29.06282249977812,2026-01-22T19:25:29.809419,2026-01-22T19:25:58.873047,0.002,1.7821782178211463,2.0,10,5,4.5,1.5,0.0,5.0,0.3,0.0,0.0,0.0018000000000000002,0
measurement_1769127996964133_1,trial_46,optimization,agar_water_refill,0.002,2.0,0.001782178217822905,1.782178217822905,31.54630979988724,1769127996.964133,1,10.89108910885475,0.0019,10,5,4.5,0.3,0.3,1,0.001782178217822905,31.54630979988724,2026-01-22T19:26:05.413844,2026-01-22T19:26:36.964133,0.002,1.782178217822905,2.0,10,5,4.5,1.5,0.3,5.0,0.3,0.0,0.0,0.0019,0
measurement_1769128034137087_1,trial_47,optimization,agar_water_refill,0.002,2.0,0.0027722772277215878,2.7722772277215877,31.04880699981004,1769128034.1370878,1,38.613861386079385,0.0017000000000000001,10,5,4.5,0.3,0.3,1,0.0027722772277215878,31.04880699981004,2026-01-22T19:26:43.080548,2026-01-22T19:27:14.137087,0.002,2.7722772277215877,2.0,10,5,4.5,1.5,0.3,5.0,0.3,0.0,0.0,0.0017000000000000001,0
measurement_1769128069529650_1,trial_48,optimization,agar_water_refill,0.002,2.0,0.0023762376237621147,2.3762376237621146,28.40696409996599,1769128069.5296502,1,18.81188118810573,0.002,10,5,4.5,0.032,0.0,1,0.0023762376237621147,28.40696409996599,2026-01-22T19:27:21.117318,2026-01-22T19:27:49.529650,0.002,2.3762376237621146,2.0,10,5,4.5,1.5,0.0,5.0,0.032,0.0,0.0,0.002,0
measurement_1769128105167948_1,trial_49,optimization,agar_water_refill,0.002,2.0,0.0017623762376221173,1.7623762376221173,28.78230099985376,1769128105.1679482,1,11.881188118894139,0.002,10,5,4.5,0.182,0.0,1,0.0017623762376221173,28.78230099985376,2026-01-22T19:27:56.384778,2026-01-22T19:28:25.166914,0.002,1.7623762376221173,2.0,10,5,4.5,1.5,0.0,5.0,0.182,0.0,0.0,0.002,0
measurement_1769128141523318_1,trial_50,optimization,agar_water_refill,0.002,2.0,0.002594059405939121,2.594059405939121,29.341224600095302,1769128141.5233183,1,29.702970296956043,0.002,10,5,4.5,0.125,0.056,1,0.002594059405939121,29.341224600095302,2026-01-22T19:28:32.184092,2026-01-22T19:29:01.523318,0.002,2.594059405939121,2.0,10,5,4.5,1.5,0.056,5.0,0.125,0.0,0.0,0.002,0
measurement_1769128178726541_1,trial_51,optimization,agar_water_refill,0.002,2.0,0.002138613861386079,2.138613861386079,29.85814049979672,1769128178.726541,1,6.930693069303945,0.0018000000000000002,10,5,4.5,0.298,0.069,1,0.002138613861386079,29.85814049979672,2026-01-22T19:29:08.873283,2026-01-22T19:29:38.726541,0.002,2.138613861386079,2.0,10,5,4.5,1.5,0.069,5.0,0.298,0.0,0.0,0.0018000000000000002,0
measurement_1769128208533268_1,trial_51,optimization,agar_water_refill,0.002,2.0,0.002079207920790751,2.079207920790751,29.801918799988925,1769128208.5332682,1,3.9603960395375455,0.0018000000000000002,10,5,4.5,0.298,0.069,1,0.002079207920790751,29.801918799988925,2026-01-22T19:29:38.726541,2026-01-22T19:30:08.533268,0.002,2.079207920790751,2.0,10,5,4.5,1.5,0.069,5.0,0.298,0.0,0.0,0.0018000000000000002,0
measurement_1769128238444787_1,trial_51,optimization,agar_water_refill,0.002,2.0,0.0018415841584164742,1.8415841584164743,29.905097799841315,1769128238.444787,1,7.920792079176291,0.0018000000000000002,10,5,4.5,0.298,0.069,1,0.0018415841584164742,29.905097799841315,2026-01-22T19:30:08.539586,2026-01-22T19:30:38.444786,0.002,1.8415841584164743,2.0,10,5,4.5,1.5,0.069,5.0,0.298,0.0,0.0,0.0018000000000000002,0
measurement_1769128274758982_1,trial_52,optimization,agar_water_refill,0.002,2.0,0.0020990099009915385,2.0990099009915384,29.859236699994653,1769128274.758982,1,4.950495049576924,0.0019,10,5,4.5,0.271,0.077,1,0.0020990099009915385,29.859236699994653,2026-01-22T19:30:44.895900,2026-01-22T19:31:14.755518,0.002,2.0990099009915384,2.0,10,5,4.5,1.5,0.077,5.0,0.271,0.0,0.0,0.0019,0
measurement_1769128306960219_1,trial_52,optimization,agar_water_refill,0.002,2.0,0.0038613861386136558,3.8613861386136556,32.199446300044656,1769128306.9602199,1,93.06930693068279,0.0019,10,5,4.5,0.271,0.077,1,0.0038613861386136558,32.199446300044656,2026-01-22T19:31:14.759829,2026-01-22T19:31:46.960219,0.002,3.8613861386136556,2.0,10,5,4.5,1.5,0.077,5.0,0.271,0.0,0.0,0.0019,0
measurement_1769128342723437_1,trial_53,optimization,agar_water_refill,0.002,2.0,0.0019801980198008826,1.9801980198008826,29.76655049994588,1769128342.7234378,1,0.9900990099558733,0.0018000000000000002,10,5,4.5,0.3,0.064,1,0.0019801980198008826,29.76655049994588,2026-01-22T19:31:52.954153,2026-01-22T19:32:22.723437,0.002,1.9801980198008826,2.0,10,5,4.5,1.5,0.064,5.0,0.3,0.0,0.0,0.0018000000000000002,0
measurement_1769128372943530_1,trial_53,optimization,agar_water_refill,0.002,2.0,0.0022970297029695163,2.297029702969516,30.225349300075322,1769128372.94353,1,14.851485148475813,0.0018000000000000002,10,5,4.5,0.3,0.064,1,0.0022970297029695163,30.225349300075322,2026-01-22T19:32:22.723437,2026-01-22T19:32:52.943529,0.002,2.297029702969516,2.0,10,5,4.5,1.5,0.064,5.0,0.3,0.0,0.0,0.0018000000000000002,0
measurement_1769128402740871_1,trial_53,optimization,agar_water_refill,0.002,2.0,0.00209900990098978,2.09900990098978,29.784298399928957,1769128402.7408714,1,4.950495049488995,0.0018000000000000002,10,5,4.5,0.3,0.064,1,0.00209900990098978,29.784298399928957,2026-01-22T19:32:52.954549,2026-01-22T19:33:22.740413,0.002,2.09900990098978,2.0,10,5,4.5,1.5,0.064,5.0,0.3,0.0,0.0,0.0018000000000000002,0
measurement_1769128438756672_1,trial_54,optimization,agar_water_refill,0.002,2.0,0.001742574257424847,1.742574257424847,28.700327499769628,1769128438.7566726,1,12.87128712875765,0.0019,10,5,4.5,0.14300000000000002,0.0,1,0.001742574257424847,28.700327499769628,2026-01-22T19:33:30.056757,2026-01-22T19:33:58.756672,0.002,1.742574257424847,2.0,10,5,4.5,1.5,0.0,5.0,0.14300000000000002,0.0,0.0,0.0019,0
measurement_1769128474736216_1,trial_55,optimization,agar_water_refill,0.002,2.0,0.0018217821782209628,1.8217821782209629,29.614437600132078,1769128474.7362168,1,8.91089108895186,0.0018000000000000002,10,5,4.5,0.3,0.069,1,0.0018217821782209628,29.614437600132078,2026-01-22T19:34:05.121437,2026-01-22T19:34:34.736216,0.002,1.8217821782209629,2.0,10,5,4.5,1.5,0.069,5.0,0.3,0.0,0.0,0.0018000000000000002,0
measurement_1769128504133197_1,trial_55,optimization,agar_water_refill,0.002,2.0,0.001722772277227577,1.722772277227577,29.398020799737424,1769128504.1331975,1,13.861386138621148,0.0018000000000000002,10,5,4.5,0.3,0.069,1,0.001722772277227577,29.398020799737424,2026-01-22T19:34:34.738648,2026-01-22T19:35:04.133197,0.002,1.722772277227577,2.0,10,5,4.5,1.5,0.069,5.0,0.3,0.0,0.0,0.0018000000000000002,0
