aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,pre_asp_air_vol_uL,blowout_vol_uL,vol_uL,overaspirate_vol_uL
37,17,39.3887747079134,27.575778141617775,220.42685840278864,795.3325426205993,92.00021291151643,8.735402056634683
37,23,43.77700522542,3.5383840184658766,80.64527832902968,305.7186743244529,82.4816470965743,19.44776470586171
19,21,25.46818871051073,16.58747797831893,98.7791926600039,470.84240335971117,77.31138139031827,12.087410055524629
36,15,11.307271085679531,5.550906518474221,73.46608629450202,411.2865161150694,44.99822492711246,2.5198549836519906
24,25,40.29938276857138,19.64700099080801,65.71258208714426,957.6799385249615,67.53362949937582,4.203038931037265
20,24,56.483876556158066,21.875083493068814,156.7039133515209,96.765979193151,74.67469338327646,12.672523611260871
10,21,43.43733849003911,12.366287782788277,50.753021612763405,678.376249037683,33.10102140530944,5.796043478429886
25,16,29.032740220427513,10.324704386293888,93.00689515657723,589.4963918253779,125.75725074857473,22.215682510920125
19,23,0.1061663031578064,17.17071231454611,71.05852453969419,147.21164386719465,96.36872198432684,6.033491797403255
8,7,38.286906369030476,6.068239063024521,38.08077331632376,736.6546811535954,89.10608190111816,11.27966486566112
10,26,37.50932849943638,29.531553061679006,119.29835728369653,602.9040608555079,101.95453114807606,16.16497661341305
19,9,46.33235201239586,19.305995889008045,207.63315726071596,155.9387668967247,70.55299150757492,3.118109243466271
36,29,15.43630974367261,10.19218672066927,63.30576236359775,754.106318578124,121.9090112671256,18.805853954927876
7,30,24.88246003165841,10.541072906926274,112.64226236380637,908.8613232597709,116.1713479924947,3.1664693520475398
14,4,47.92682144790888,11.272857170552015,165.91963777318597,871.1474761366844,116.99030919000506,7.214270356981326
17,20,11.549573242664337,14.970059646293521,81.98981615714729,844.206347130239,49.3400124553591,7.187227791004387
15,17,13.261073715984821,21.936897011473775,45.4644609708339,128.75313963741064,136.14049319177866,17.988246572585627
17,12,21.088434644043446,17.299647582694888,17.385179409757257,279.8937205225229,81.44102558493614,2.594215768652837
19,12,42.91707890108228,2.205253802239895,128.5543036647141,661.8362283334136,111.11812240444124,18.45915996589689
8,14,55.14114562422037,0.9940269682556391,140.64257312566042,490.3279943391681,114.070854652673,9.198352678351325
40,18,12.05496534705162,26.31903614848852,23.366180481389165,310.67846063524485,32.34021916985512,0.8424705323729273
23,12,0.6929726153612137,16.707898657768965,237.2503059450537,665.164583362639,60.01772738993168,10.484547496159204
38,6,59.336901772767305,21.362052764743567,110.60306150466204,999.6363436803222,103.18214087747037,24.855758121249306
10,15,16.440511643886566,24.653844321146607,76.54777285642922,876.8446492031217,27.069119550287724,3.6604686348714743
12,15,18.34345517680049,29.81743368320167,21.903264336287975,425.4765762016177,95.07025236263871,7.9517098932729215
10,25,24.03006110340357,0.6972534209489822,182.2547463234514,745.381673797965,83.97279616445303,19.43444618062931
36,10,22.850422840565443,15.166230099275708,175.84727914072573,623.6065523698926,113.81676558405161,27.948699810698432
40,9,29.784475564956665,4.692476196214557,201.94608764722943,296.99181392788887,92.56488042883575,14.117561248600696
34,15,22.18949994072318,17.369830599054694,220.05690052174032,494.6290301159024,54.84102574177086,3.985605392507251
29,14,48.20292726159096,21.08552978374064,77.1599484141916,461.52639854699373,60.19503251649439,13.998023285433021
40,3,30.93767138198018,11.338925622403622,215.38305655121803,762.8354700282216,51.10648321919143,12.011491881822387
8,18,16.278872899711132,3.4761593118309975,18.27034866437316,776.2818951159716,38.59348035417497,6.388832389887267
33,2,20.99999399855733,19.78969071060419,205.43246972374618,605.4527396336198,122.78656389564276,7.210805621303829
37,24,52.51497946679592,24.47893657721579,85.2572051808238,41.1633113399148,115.91762359254062,20.153294911976328
17,21,45.42087122797966,10.26203004643321,182.8624929767102,896.3607577607036,119.5610071811825,14.121930570414463
24,16,13.205636981874704,0.3873456548899412,18.760513281449676,897.9338854551315,108.87759980745614,24.512657519582753
24,23,5.854124631732702,24.944518860429525,226.5301097650081,732.2892872616649,133.2831205893308,16.668493811167885
38,11,17.128692381083965,29.277872359380126,225.54868506267667,335.61844006180763,109.22691679559648,6.753757684078796
25,12,41.15232702344656,9.906318839639425,43.547388166189194,217.63607021421194,147.00297249481082,15.221742545199255
40,13,21.520599760115147,1.4904781803488731,83.8204191531986,813.2693134248257,65.43299087323248,11.189239177711963
29,12,29.67921020463109,22.56852096877992,230.2195813972503,220.63187696039677,124.43741992115974,9.91395264149276
24,26,25.660973489284515,11.054081255570054,128.67566174827516,819.0344423055649,85.51536448299885,9.44590925986806
34,2,57.41471691057086,13.44973336905241,11.943622026592493,27.3469602689147,84.36108911409974,18.84810661134212
29,9,54.7090520337224,17.733385283499956,207.14172581210732,914.3574954941869,97.5471484195441,21.061480857663742
18,28,32.30427861213684,12.67205405049026,13.406515819951892,142.1605395153165,144.48883458971977,24.235203476154226
2,27,10.506388116627932,18.06557164527476,136.54763135127723,207.2530286386609,133.65154333412647,22.575102972523805
30,9,40.05953757092357,23.90975751914084,148.5145427286625,598.2146095484495,137.7864252217114,19.304908895423488
13,2,4.829881098121405,5.699886912479997,19.244313472881913,156.83278907090425,62.77648230083287,1.4015898847941421
37,24,52.51497946679592,24.47893657721579,85.2572051808238,41.1633113399148,115.91762359254062,20.153294911976328
29,20,16.72561403363943,15.293710408732295,84.64468829333782,317.12523475289345,22.585433777421713,0.8387331498961214
33,25,5.1289998181164265,11.280748872086406,11.21275033801794,599.3925966322422,67.1001676376909,12.229792220389822
17,11,55.06518764421344,26.354394229128957,177.18793894164264,38.98345399647951,147.18267605639994,22.877972857524906
33,14,57.141153160482645,9.156475877389312,61.708597000688314,888.1647987291217,142.01949196867645,20.318809727578035
40,8,23.975427243858576,22.21293741837144,131.93971035070717,484.2889690771699,47.56875862367451,6.56052476078773
20,11,16.772832591086626,6.9132978189736605,104.57921074703336,578.1874312087893,59.94118510745466,4.20022904445367
13,10,56.14676099270582,14.11150211468339,1.9049167167395353,653.9417020976543,137.6067214179784,16.44254014980516
24,16,13.205636981874704,0.3873456548899412,18.760513281449676,897.9338854551315,108.87759980745614,24.512657519582753
31,10,52.74376692250371,21.944795809686184,136.79386372677982,400.50848107784986,23.321359725669026,0.06356707169591966
34,30,36.62581818178296,18.620145432651043,76.18227787315845,596.5996105223894,52.259529707953334,4.159165658201182
11,5,24.722881000488997,17.605474591255188,46.44587682560086,806.3001409173012,95.19767379388213,5.212700230261156
13,4,22.761293649673462,21.816887017339468,116.70218664221466,261.6770174354315,25.165286138653755,5.696823250727954
2,7,38.940470572561026,20.071684895083308,143.0558105930686,70.42016461491585,96.16793519817293,9.467728175800405
8,6,50.358929727226496,21.709165005013347,65.22623216733336,837.1289353817701,128.67699271067977,14.162340947761356
13,18,3.983889129012823,22.91599198244512,121.49547738954425,916.9052820652723,143.77818918786943,9.467873416042844
25,9,9.989497382193804,28.84994074702263,156.33698785677552,375.1146271824837,65.59147912077606,7.606789551414969
25,27,47.97402570024133,25.348270274698734,144.88647133111954,102.18123253434896,144.5710805710405,13.396178059808273
16,5,15.151211824268103,0.714826975017786,86.04686288163066,438.88700660318136,117.66361637040973,5.691737265389982
35,7,19.9702974781394,28.695950070396066,26.99424442835152,798.8970577716827,25.55630405433476,5.071610333413396
19,11,0.9585955739021301,11.445390041917562,38.200730457901955,903.1346961855888,45.328772496432066,0.9598465781172679
23,29,20.581379402428865,24.789217114448547,95.73279717005789,618.0874640122056,69.1530301887542,2.529497043946471
29,8,56.29740675911307,0.33191400580108166,154.10312195308506,866.9232279062271,36.30333957262337,7.232484008383906
26,8,40.75102547183633,28.227735590189695,167.10772272199392,490.1489485055208,73.33596940152347,17.84664006385966
24,13,59.72637115046382,29.38370430842042,206.77306479774415,755.2528493106365,78.70836482383311,12.926365375295136
14,7,36.85232838615775,24.14288492873311,84.76699632592499,163.7760428711772,48.17182616330683,11.90204884989724
16,20,6.637616604566574,18.697244133800268,177.31400951743126,737.308151088655,45.9766255132854,8.103316564912198
35,18,41.97853032499552,25.634218649938703,46.812806045636535,713.5550519451499,104.53801796771586,23.18265972107648
21,14,38.25452568009496,1.0001283790916204,224.0569214336574,382.0271920412779,49.709468549117446,7.626889660210979
23,17,18.41240845620632,8.209946947172284,42.808649595826864,663.192842155695,129.8868569266051,6.644488212425195
29,4,24.37364436686039,9.969906192272902,158.62819598987699,60.6489097699523,79.42792547866702,5.004223635759553
2,17,15.009373258799314,15.603703921660781,162.31888299807906,406.8604661151767,49.18059873394668,3.6958687111431088
20,26,27.646257486194372,2.8188480343669653,43.91336371190846,310.3768676519394,121.79322400130332,21.059368585460238
3,24,58.26590968295932,17.663644244894385,242.6518308930099,579.3654778972268,144.71129143610597,16.125657756538452
16,8,40.1340845413506,3.731828536838293,123.96955979056656,187.5235317274928,31.25699450261891,2.88422188172708
11,6,13.17966666072607,6.569249220192432,203.7524685729295,220.8109376952052,35.01615264452994,8.556136911956228
21,27,31.28319388255477,5.641009379178286,191.66163657791913,445.78301534056664,47.29029075242579,4.287209474168823
14,4,29.874749165028334,2.260572798550129,13.044305145740509,567.8449785336852,50.6936729606241,6.3646370850196625
25,27,37.01672539114952,13.884496539831161,104.94566312991083,924.899335950613,83.3698545396328,12.764115986819721
38,7,13.980746772140265,9.342772057279944,173.61557576805353,857.1560485288501,84.66485339216888,15.216652435199038
18,27,25.223935917019844,20.791687527671456,84.15276324376464,612.6681426540017,149.07713426277041,31.20073963178254
5,25,23.43188574537635,18.45527688972652,13.806842034682631,63.526018522679806,68.78535106778145,0.6418167188185335
10,29,27.246202044188976,28.192146895453334,9.291736874729395,230.59324733912945,90.69826925173402,11.046131675043544
15,18,44.44222116842866,2.998764580115676,158.26174966059625,465.889647603035,56.26802363432944,8.545518116413255
20,24,56.483876556158066,21.875083493068814,156.7039133515209,96.765979193151,74.67469338327646,12.672523611260871
12,19,52.60618245229125,27.613950837403536,145.3709932975471,843.0216182023287,27.344525149092078,4.665271907578546
19,4,17.820159941911697,10.558747155591846,142.47193187475204,148.93448166549206,20.40144002996385,3.9569874982006485
37,9,49.3260333314538,28.366941986605525,16.284552169963717,820.2114943414927,49.55103841610253,3.3280346671243537
24,28,14.118287209421396,28.169408859685063,121.98048457503319,153.3586187288165,24.329938581213355,4.25822093831455
4,23,52.91651275008917,0.3794463537633419,173.49422187544405,639.3537931144238,59.21756152063608,5.728167911220829
27,15,20.34143127501011,21.581243025138974,181.00687442347407,946.1201680824161,131.02691675536335,19.156557060956843
37,28,28.09306925162673,15.837496295571327,102.47780825011432,847.1935000270605,138.82483378052711,8.47885686706251
23,3,34.23055233433843,26.918202862143517,248.38874908164144,611.30958981812,95.73743039742112,6.746569812885903
9,9,3.8236327283084393,7.582340408116579,127.20894208177924,948.374392464757,25.386755038052797,1.5391389740865107
30,19,20.064664967358112,14.04790498316288,224.1750054527074,831.8845890462399,143.82275685667992,25.604727774358405
25,3,49.112123250961304,22.371462201699615,174.13844726979733,934.7083279863,139.02531909756362,3.5674824645902423
13,17,50.26103602722287,6.85511564835906,184.45173976942897,805.6175131350756,43.943457854911685,0.5915018834928045
20,3,3.6467199213802814,0.1526305451989174,216.72412985935807,332.3871763423085,84.77377539500594,12.331238531791906
20,22,54.75624913349748,5.52835687994957,228.1770259141922,184.45377238094807,127.15918505564332,23.44670382073237
33,3,16.863790936768055,0.2045082114636898,164.57879543304443,286.59018129110336,148.07096268050373,13.229547058507075
9,12,12.102870550006628,10.419168379157782,41.34567431174219,541.5586438030005,62.64999554492533,7.550913580104116
15,25,11.964665483683348,25.76218622736633,207.5072207953781,573.5083613544703,106.75708528608084,0.6322372747880753
17,8,12.4546417593956,16.472941311076283,58.748782612383366,103.53972390294075,100.37142927758396,18.879107823744345
11,30,14.913879409432411,15.918341148644686,28.824916342273355,768.2346282526851,73.95535816438496,17.406831369119256
25,16,29.032740220427513,10.324704386293888,93.00689515657723,589.4963918253779,125.75725074857473,22.215682510920125
15,28,38.614975959062576,16.413972359150648,230.34141398966312,252.8295638039708,149.88124041818082,20.282744942847565
12,15,18.34345517680049,29.81743368320167,21.903264336287975,425.4765762016177,95.07025236263871,7.9517098932729215
29,18,38.693347312510014,11.227674940600991,12.921522604301572,912.5431329011917,27.165061309933662,2.4297966071453527
12,18,19.563063494861126,17.911487370729446,47.24706429988146,599.81628973037,91.587471421808,1.521086199911601
24,10,51.1117853410542,26.015881234779954,70.93669334426522,364.95286598801613,103.3096184860915,15.648581899337785
12,19,52.60618245229125,27.613950837403536,145.3709932975471,843.0216182023287,27.344525149092078,4.665271907578546
9,12,48.63507628440857,5.247053671628237,10.846775257959962,881.6518513485789,76.20298780500889,7.26644571849501
40,13,21.520599760115147,1.4904781803488731,83.8204191531986,813.2693134248257,65.43299087323248,11.189239177711963
29,30,47.298488169908524,7.588410442695022,32.098814845085144,705.976752564311,138.13945996575058,25.30396042804359
25,12,55.329199489206076,1.8586016166955233,94.35809263959527,267.5970681011677,87.72693066857755,4.832254871321606
11,24,35.16700375825167,5.374165931716561,80.16040525399148,514.577591791749,85.10280702263117,0.09581600847973563
14,5,49.239380825310946,23.591342233121395,206.2890196684748,49.324952997267246,89.39103075303137,7.723651933999579
19,26,46.639688573777676,12.593299085274339,133.09557898901403,4.533260129392147,58.07451702654362,0.8353330412905156
8,14,10.731674507260323,28.3048889413476,78.66380456835032,347.6655697450042,71.61893581971526,1.9726119679177823
3,24,17.711816914379597,26.924494290724397,90.59170354157686,851.7536800354719,80.48468018881977,16.166300826841088
25,2,23.086305130273104,24.095108220353723,22.38827245309949,629.2233001440763,73.28267680481076,11.876420826838105
19,19,33.48786246031523,9.465297684073448,61.21842912398279,750.8899802342057,82.87464865483344,17.929082410020282
5,11,19.12781300023198,22.448560008779168,72.02980667352676,793.7613166868687,137.1832482330501,34.197105548077836
5,21,13.39020011946559,9.806472072377801,11.697385925799608,330.21570835262537,105.30043869279325,7.707967299289967
29,2,37.84014914184809,20.258822506293654,96.58354194834828,167.9697735235095,106.13768780604005,1.4661743743423679
30,27,17.992796804755926,26.531134815886617,168.33450505509973,886.8956575170159,58.328481148928404,9.53293130071384
27,23,26.066023539751768,29.324685344472528,4.190143896266818,606.9433884695172,29.198236959055066,6.4483433951500775
25,7,30.18656188622117,1.97122517041862,75.66320686601102,100.2152506262064,70.73057558387518,14.94636817422158
6,13,56.32359154522419,6.7481353506445885,92.15065068565309,2.7961907908320427,94.42255952395499,19.247967786737505
10,3,6.794218495488167,3.3634744863957167,73.95763881504536,643.3542920276523,122.585176108405,24.063057980823775
12,22,46.10351840034127,24.271877417340875,15.395457623526454,296.47153057157993,130.64953287132084,20.096535406481074
40,7,49.98081408441067,24.253813549876213,34.81529629789293,209.5880564302206,111.79580476135015,5.51983833375514
15,10,15.68712405860424,19.036250431090593,218.34298269823194,228.858919814229,62.300667418166995,9.89823211290463
5,25,54.12940755486488,7.483144411817193,127.57115182466805,281.040295958519,119.4345795083791,2.4807016619980176
6,11,4.244159460067749,26.819062773138285,5.656855646520853,718.814111314714,97.9597872402519,16.56648081715593
28,3,44.78930996730924,0.6454160157591105,23.671871284022927,971.2388012558222,101.13380302675068,10.417419919465654
21,29,49.41854786127806,13.26408913359046,232.93550568632782,787.2852440923452,119.06654395163059,6.713991066598603
32,5,33.240715842694044,19.254103358834982,158.16687745973468,232.92830307036638,133.85041100904346,29.647201142384368
24,15,32.65501655638218,13.149515809491277,179.23114192672074,669.9706604704261,43.127922751009464,3.7589257820924837
35,9,59.853588826954365,2.1253379993140697,240.99748395383358,707.5912524014711,44.789185393601656,4.443269688674823
33,7,44.02058372274041,13.777586985379457,134.56237269565463,133.9950980618596,118.20300685241818,7.58410475962471
8,4,12.325522620230913,11.72550410963595,24.76880024187267,433.5541222244501,132.2462023049593,1.6964222459940406
22,15,50.33091198652983,15.234804265201092,126.32421124726534,43.3346601203084,71.07946688309312,7.500850633032093
5,28,11.888642348349094,6.010057171806693,235.38446053862572,901.0850675404072,138.6154920514673,27.56909619409814
11,16,42.81182751059532,29.332584142684937,162.93298196978867,863.5698640719056,141.9430535659194,14.365280103639972
13,13,47.64547549188137,10.879287952557206,151.2934765778482,231.89473524689674,44.39523874782026,3.1833493693120163
12,15,59.36290059238672,16.52825986035168,174.62309962138534,135.52503660321236,28.812918020412326,6.586067920362712
35,13,51.480762809515,6.401363806799054,107.2692119050771,160.42318381369114,137.43706561625004,11.627670264610844
14,2,43.588475827127695,27.506931284442544,200.9996362030506,710.3418810293078,134.21096141450107,27.027439124461573
34,28,54.788627587258816,2.3933964874595404,41.224316228181124,946.8032578006387,69.54675769433379,10.895547887929107
40,8,23.975427243858576,22.21293741837144,131.93971035070717,484.2889690771699,47.56875862367451,6.56052476078773
40,28,35.91411776840687,0.7522533740848303,244.63331140577793,211.55789028853178,37.48232281766832,6.590869692901877
23,13,19.618514645844698,3.82688881829381,13.527873437851667,361.91597767174244,121.19900464080274,13.347849040111774
22,23,40.49275204539299,18.193479543551803,109.62038557045162,68.18307936191559,127.37050292082131,9.198380845713675
33,7,44.02058372274041,13.777586985379457,134.56237269565463,133.9950980618596,118.20300685241818,7.58410475962471
26,6,16.47105960175395,27.320108581334352,138.62231536768377,238.7853916734457,117.2450254112482,17.262426640515656
22,28,8.048148415982723,10.430143950507045,6.056911079213023,956.5663728863001,51.92128196358681,10.769757762817632
18,28,13.797958362847567,3.67361624725163,165.06902710534632,414.9388466030359,80.77062473632395,1.6135229005615155
27,16,4.99251851812005,26.658531781286,239.56719134002924,503.9547011256218,104.24269216135144,20.344654808546633
38,7,18.817755561321974,12.692994307726622,171.05097440071404,383.16228333860636,31.733155408874154,1.4339889528920513
14,23,30.006827898323536,19.76715018041432,110.11289362795651,861.5225004032254,40.48372586257756,7.339485920722934
33,4,10.341297201812267,4.0242531057447195,178.134627873078,938.0722735077143,95.4071203712374,19.11794132877763
8,6,23.868307694792747,23.699227022007108,225.0633342191577,594.0528074279428,62.93590038083494,12.724024834097492
30,13,14.332528710365295,18.252492919564247,163.78178051672876,294.1373670473695,110.86425223387778,0.4309177874995062
40,7,49.98081408441067,24.253813549876213,34.81529629789293,209.5880564302206,111.79580476135015,5.51983833375514
18,11,39.718048609793186,21.99488488957286,243.62192885018885,479.6917047351599,87.642557695508,17.568564550085522
21,2,28.602745793759823,16.379380440339446,181.49138987064362,249.20852296054363,37.06447499804199,3.687513090686584
20,29,37.90945479646325,2.416920969262719,93.12825091183186,930.345106869936,134.86055011861026,14.73535719065823
22,7,55.11424379423261,6.003987584263086,81.62336563691497,628.4149065613747,25.926218163222075,1.979410297844461
14,15,37.65119567513466,14.912093169987202,128.91807942651212,508.37781094014645,64.82992527075112,14.12624120185
36,19,10.551835130900145,8.667847495526075,106.65497882291675,610.040046274662,43.403870752081275,5.338669549856096
26,29,19.37871314585209,8.792655793949962,209.48926755227149,190.0721788406372,83.54170271195471,15.665609880365269
2,24,43.85606322437525,24.132534563541412,176.21420416980982,903.9083290845156,90.49521285109222,2.86817148994619
31,7,14.729311801493168,25.22031482309103,5.172097124159336,460.89153178036213,70.1404137071222,6.403004680983242
31,3,39.62867634370923,15.109910191968083,57.53157916478813,654.6171503141522,48.248916901648045,9.89333330687897
2,10,28.585928454995155,23.343656240031123,26.50972711853683,5.802859552204609,142.78087970800698,8.279000488887553
7,30,24.88246003165841,10.541072906926274,112.64226236380637,908.8613232597709,116.1713479924947,3.1664693520475398
26,10,42.30642110109329,11.882783090695739,221.4948225300759,291.13183822482824,126.46663603372872,28.67144949667463
39,2,27.316292691975832,8.546172128990293,50.99506676197052,992.7235404029489,117.7708029281348,3.3863367625358753
31,4,26.154875960201025,14.181345328688622,244.50747924856842,511.9974398985505,139.4508357346058,21.703414354394823
26,3,59.20779660344124,11.113322842866182,82.23616774193943,545.2400231733918,134.0097976103425,7.732319518835403
20,7,35.68583909422159,10.142171429470181,221.00337338633835,529.2865578085184,41.617571311071515,0.9933737980786526
39,20,34.36884367838502,12.017629751935601,0.4420005716383457,515.8109050244093,74.84396635554731,3.8972618588093724
2,29,37.463524639606476,27.342886989936233,46.32017784751952,481.73930682241917,67.35391625203192,1.2671740812115575
23,9,51.832569893449545,26.590252798050642,120.76514726504683,723.4418615698814,41.82691352441907,9.693745152536845
10,11,34.320611245930195,26.126924520358443,60.33359095454216,254.50366828590631,40.15429263934493,3.316841722301412
17,8,12.4546417593956,16.472941311076283,58.748782612383366,103.53972390294075,100.37142927758396,18.879107823744345
39,25,59.642982836812735,14.239629423245788,44.51777948997915,848.3071178197861,90.44480975717306,18.84334917104979
15,25,42.662643268704414,14.231582069769502,86.90511737950146,770.9969179704785,24.583530286327004,0.6445709115797091
15,11,31.02862972766161,10.723957596346736,30.38371028378606,117.44317226111889,93.04116046987474,21.451528002100563
3,4,42.394647281616926,11.033364906907082,32.58517221547663,593.2380966842175,70.39353468455374,16.81521749430638
37,14,27.123309429734945,13.598616812378168,7.028433494269848,103.48225850611925,59.85877858474851,6.267603531881485
27,6,36.532695572823286,3.895025197416544,128.06132342666388,392.9265756160021,56.735301008448005,5.003368816582506
14,28,43.750819098204374,4.387727044522762,141.62118802778423,574.6227614581585,122.38510921597481,28.421412071298523
10,25,24.03006110340357,0.6972534209489822,182.2547463234514,745.381673797965,83.97279616445303,19.43444618062931
12,4,34.117948561906815,17.11146446876228,155.47815593890846,498.40247072279453,145.87807402014732,1.4367740089184478
34,4,11.825988683849573,16.314184153452516,199.90287953987718,138.7717230245471,102.338857781142,17.032946313499554
4,17,41.37336043640971,20.277973506599665,76.67360594496131,333.03927537053823,119.91092081181705,18.871993413846802
22,17,3.054369930177927,3.4398173354566097,101.43566783517599,855.2362387999892,104.8742731101811,10.452002157575876
20,29,37.90945479646325,2.416920969262719,93.12825091183186,930.345106869936,134.86055011861026,14.73535719065823
2,30,54.930536951869726,11.701961047947407,73.58744251541793,68.48467234522104,21.696755848824978,4.795164132741704
9,23,50.050806384533644,13.890626225620508,29.408783884719014,939.6454030647874,149.7228451538831,12.177303023957585
29,5,12.830928135663271,29.43172724917531,91.08186815865338,974.2441587150097,148.2303570304066,18.913026170467877
40,27,46.988082993775606,19.730679793283343,5.5345462169498205,753.0226111412048,107.29641184210777,12.381956638344322
13,19,38.427056930959225,20.73811554349959,211.74963656812906,644.1574851050973,77.48025191947818,19.13227335607332
3,20,9.21019434928894,29.39182667993009,110.48075393773615,527.985468506813,93.95707800984383,4.190496455364464
13,6,30.782574489712715,12.116581723093987,43.054870795458555,977.7555484324694,20.572300013154745,3.101293913928398
31,25,33.962735049426556,22.838822538033128,132.79045512899756,807.6281202957034,149.55342011526227,24.30560882573991
21,16,23.282587062567472,3.546505104750395,234.40983309410512,32.01069217175245,97.80085732229054,11.170976268338668
9,19,57.772697266191244,12.98694921657443,177.76818107813597,534.7846569493413,104.33463467285037,2.263426053685455
23,13,19.618514645844698,3.82688881829381,13.527873437851667,361.91597767174244,121.19900464080274,13.347849040111774
14,15,37.65119567513466,14.912093169987202,128.91807942651212,508.37781094014645,64.82992527075112,14.12624120185
7,26,18.498132582753897,14.684346970170736,226.83548647910357,455.5501705035567,74.30471776984632,2.9656414579070045
9,9,3.8236327283084393,7.582340408116579,127.20894208177924,948.374392464757,25.386755038052797,1.5391389740865107
4,16,50.67967923358083,7.6358855701982975,12.43517268449068,792.8616125136614,87.80147986486554,1.7680010079027673
4,28,26.093137711286545,22.67410347238183,195.17475017346442,274.3116822093725,101.52332291938365,25.241860954348265
20,21,11.057169120758772,25.180385755375028,40.21681472659111,45.88140361011028,27.927450072020292,6.612675820462786
9,9,3.8236327283084393,7.582340408116579,127.20894208177924,948.374392464757,25.386755038052797,1.5391389740865107
31,24,24.3770688213408,23.30338379368186,53.95533121190965,497.0448696985841,99.6793681755662,14.447850362269229
36,13,16.340723801404238,19.433905463665724,45.9546847268939,13.937053270637989,76.45696742460132,14.952885094815977
2,22,4.052537195384502,5.048129735514522,87.02500746585429,620.2200949192047,109.85801842063665,15.32458885251986
6,20,47.26791037246585,14.473442360758781,221.9812129624188,413.6206181719899,65.79847193323076,10.742391339944497
32,6,48.35891593247652,29.894588040187955,232.4169995263219,283.55330042541027,100.97435831092298,17.416782738675796
39,23,18.151148669421673,1.2860095594078302,133.9558877516538,591.6659524664283,24.171016411855817,2.5229527216470133
25,20,46.67756013572216,21.640146430581808,108.09288965538144,656.4337033778429,115.02848922275007,25.134299287382362
19,26,46.639688573777676,12.593299085274339,133.09557898901403,4.533260129392147,58.07451702654362,0.8353330412905156
30,2,53.192960154265165,29.027969017624855,45.829957351088524,344.6018472313881,129.1011746507138,11.635793844010612
33,11,47.19873525202274,22.96805838122964,217.73057989776134,674.9269682914019,28.8871262781322,5.611356164915878
26,4,5.396595261991024,8.329785000532866,112.1558640152216,796.1381347849965,47.9186141397804,3.9717709797935425
14,28,43.750819098204374,4.387727044522762,141.62118802778423,574.6227614581585,122.38510921597481,28.421412071298523
40,9,29.784475564956665,4.692476196214557,201.94608764722943,296.99181392788887,92.56488042883575,14.117561248600696
4,2,25.317165814340115,1.7233541887253523,151.4134337194264,378.84183321148157,90.07634306326509,19.47399499540063
14,26,55.293963365256786,16.320254132151604,107.60062467306852,398.26615806668997,52.55491084419191,2.459092884049556
14,15,37.65119567513466,14.912093169987202,128.91807942651212,508.37781094014645,64.82992527075112,14.12624120185
7,26,18.498132582753897,14.684346970170736,226.83548647910357,455.5501705035567,74.30471776984632,2.9656414579070045
9,22,48.00640415400267,26.608287943527102,85.74137883260846,779.0738679468632,56.49092602543533,3.661320485908811
24,9,24.631679356098175,20.329817673191428,230.5833399295807,74.95508622378111,39.5510526932776,1.4168032475231285
13,6,11.3352888263762,2.3578100837767124,133.4656709805131,703.4299792721868,86.8704232480377,3.2168698021348483
13,14,28.18588027730584,5.587262352928519,60.8559800311923,457.0422573015094,110.65319394692779,26.674646793718857
33,2,20.99999399855733,19.78969071060419,205.43246972374618,605.4527396336198,122.78656389564276,7.210805621303829
37,30,41.55768843367696,14.863609643653035,164.45285896770656,985.9477672725916,47.11903873831034,5.161640305178316
27,19,58.35416570305824,20.3880013525486,58.502922765910625,285.28820164501667,56.05684136971831,6.0574430233895065
31,29,45.38824958726764,12.75199812836945,117.9877242539078,219.4523811340332,80.23084779269993,7.859388588236644
6,3,36.688478998839855,4.5243618451058865,113.0121168680489,365.505781956017,79.01510553434491,3.7595269113977388
30,9,40.05953757092357,23.90975751914084,148.5145427286625,598.2146095484495,137.7864252217114,19.304908895423488
6,23,3.5450572706758976,15.286650778725743,34.93760200217366,302.33314726501703,88.38225866667926,20.156568014107055
22,17,3.054369930177927,3.4398173354566097,101.43566783517599,855.2362387999892,104.8742731101811,10.452002157575876
13,2,4.829881098121405,5.699886912479997,19.244313472881913,156.83278907090425,62.77648230083287,1.4015898847941421
18,2,34.90633914247155,1.2357723712921143,42.68729570321739,816.4847521111369,138.84784664958715,32.460871948965405
12,3,53.458579536527395,2.8769029676914215,245.12346484698355,83.19471124559641,106.30710122175515,26.06013734886238
20,7,35.68583909422159,10.142171429470181,221.00337338633835,529.2865578085184,41.617571311071515,0.9933737980786526
13,14,44.72117615863681,25.12117361649871,248.87327011674643,318.45130678266287,75.91764377430081,13.678259385688097
19,5,40.84349624812603,15.860272580757737,197.7023754734546,619.4440219551325,25.96892640925944,4.74367319009837
34,23,49.7703486867249,19.375958712771535,243.1355118751526,350.24288669228554,27.451463509351015,3.493178940692257
14,23,12.240446750074625,27.0930265635252,226.03891673497856,463.1271865218878,38.370527597144246,4.2099136151033365
33,21,2.9856636375188828,28.801152873784304,65.10392460040748,681.8266147747636,136.00321129895747,22.804955323052678
34,17,46.5503185428679,9.400145430117846,74.08042368479073,861.0988520085812,146.1576596274972,2.572634274117761
26,14,8.273305278271437,5.932991970330477,216.239252127707,597.4061563611031,87.38898051902652,8.589307821345521
