id,doi,title,year,cited_by_count,capability_fit,parameter_space,multi_objective,impact,polymer_specificity,workflow_boost,device_penalty,novelty,constraint_penalty,score_total
https://openalex.org/W2896044205,https://doi.org/10.1002/adma.201802981,In Situ Irradiated X‐Ray Photoelectron Spectroscopy Investigation on a Direct Z‐Scheme TiO<sub>2</sub>/CdS Composite Film Photocatalyst,2018,877,0.5,0.0,0.5,0.6963405208661164,0.0,0.0,0.0,0.0,0.0,0.3295
https://openalex.org/W1845271011,https://doi.org/10.1002/adma.201501939,An Amorphous Carbon Nitride Photocatalyst with Greatly Extended Visible‐Light‐Responsive Range for Photocatalytic Hydrogen Generation,2015,878,0.0,0.0,0.0,0.6965607255634941,0.0,0.0,0.0,0.0,0.0,0.1045
https://openalex.org/W2751046341,https://doi.org/10.1016/j.apsusc.2017.08.194,Graphene-based heterojunction photocatalysts,2017,461,0.0,0.0,0.0,0.572129940226344,0.0,0.0,0.0,0.0,0.0,0.0858
https://openalex.org/W3132079298,https://doi.org/10.1016/j.jiec.2021.02.017,Photocatalytic degradation of dyes using semiconductor photocatalysts to clean industrial water pollution,2021,963,0.0,0.0,0.0,0.7144173801189355,0.0,0.0,0.0,0.0,0.0,0.1072
https://openalex.org/W3159662645,https://doi.org/10.1002/adma.202100317,An Inorganic/Organic S‐Scheme Heterojunction H<sub>2</sub>‐Production Photocatalyst and its Charge Transfer Mechanism,2021,779,0.5,0.16666666666666666,0.25,0.6734452190792526,0.125,0.0,0.0,0.0,0.0,0.3281
https://openalex.org/W2936791207,https://doi.org/10.1038/s41563-019-0344-1,Reversible and cooperative photoactivation of single-atom Cu/TiO2 photocatalysts,2019,686,0.0,0.0,0.0,0.6488849038077473,0.0,0.0,0.0,0.0,0.0,0.0973
https://openalex.org/W2940366499,https://doi.org/10.1021/acscatal.9b00313,"Photocorrosion Inhibition of Semiconductor-Based Photocatalysts: Basic Principle, Current Development, and Future Perspective",2019,566,0.3333333333333333,0.0,0.0,0.6117473795730566,0.0,0.0,0.2,0.0,0.0,0.1718
https://openalex.org/W3012295003,https://doi.org/10.1016/j.jmst.2020.02.037,MXene-based photocatalysts,2020,424,0.0,0.0,0.0,0.5559815779894942,0.0,0.0,0.0,0.0,0.0,0.0834
https://openalex.org/W2233449626,https://doi.org/10.1038/ncomms9420,Hot-carrier cooling and photoinduced refractive index changes in organic–inorganic lead halide perovskites,2015,624,0.0,0.16666666666666666,0.0,0.6305879099907542,0.0,0.0,0.2,0.0,0.0,0.0829
https://openalex.org/W2577160092,https://doi.org/10.1021/jacs.6b12581,Observation of Internal Photoinduced Electron and Hole Separation in Hybrid Two-Dimentional Perovskite Films,2017,538,0.16666666666666666,0.0,0.0,0.6019503592964043,0.0,0.0,0.2,0.0,0.0,0.1203
https://openalex.org/W2308344008,https://doi.org/10.1126/sciadv.1501571,Nanoscale chemical imaging by photoinduced force microscopy,2016,291,0.0,0.0,0.0,0.4833730242157247,0.0,0.0,0.0,0.0,0.0,0.0725
https://openalex.org/W2783284181,https://doi.org/10.1002/adfm.201705407,Black Phosphorus and Polymeric Carbon Nitride Heterostructure for Photoinduced Molecular Oxygen Activation,2018,439,0.3333333333333333,0.0,0.25,0.5626914924448623,0.25,0.0,0.0,0.0,0.0,0.2844
https://openalex.org/W2439036034,https://doi.org/10.1039/c6qo00153j,Recent advances in photoinduced trifluoromethylation and difluoroalkylation,2016,258,0.0,0.0,0.0,0.46017341299730646,0.0,0.0,0.0,0.0,0.0,0.069
https://openalex.org/W2266959742,https://doi.org/10.1021/jacs.5b13455,Mechanism of Photoinduced Metal-Free Atom Transfer Radical Polymerization: Experimental and Computational Studies,2016,433,0.5,0.0,0.0,0.5600353893123788,0.25,0.25,0.4,0.0,0.0,0.2815
https://openalex.org/W2325575845,https://doi.org/10.1021/mz500834g,Photoinduced Metal-Free Atom Transfer Radical Polymerization of Acrylonitrile,2015,310,0.3333333333333333,0.0,0.0,0.49556792778316106,0.25,0.25,0.0,0.0,0.0,0.2618
https://openalex.org/W2785057478,https://doi.org/10.1021/acsenergylett.7b01255,Compositional Engineering for Efficient Wide Band Gap Perovskites with Improved Stability to Photoinduced Phase Segregation,2018,418,0.3333333333333333,0.0,0.25,0.553231060481783,0.0,0.0,0.2,0.0,0.0,0.2005
https://openalex.org/W2189487445,https://doi.org/10.1039/c5ee02575c,Photoinduced charge transfer processes in solar photocatalysis based on modified TiO<sub>2</sub>,2015,550,0.0,0.0,0.0,0.6062099766576311,0.0,0.0,0.0,0.0,0.0,0.0909
https://openalex.org/W2620639919,https://doi.org/10.1002/anie.201702825,Low‐Dimensional Organic Tin Bromide Perovskites and Their Photoinduced Structural Transformation,2017,296,0.0,0.0,0.0,0.4866574801204033,0.0,0.0,0.0,0.0,0.0,0.073
https://openalex.org/W2767622588,https://doi.org/10.1002/anie.201710790,Photoinduced Remote Functionalisations by Iminyl Radical Promoted C−C and C−H Bond Cleavage Cascades,2017,367,0.0,0.0,0.0,0.5281236006218913,0.0,0.0,0.0,0.0,0.0,0.0792
https://openalex.org/W2345514355,https://doi.org/10.1021/jacs.6b02782,Simple and Clean Photoinduced Aromatic Trifluoromethylation Reaction,2016,296,0.16666666666666666,0.0,0.0,0.4866574801204033,0.0,0.0,0.0,0.0,0.0,0.123
https://openalex.org/W2487796353,https://doi.org/10.1038/nmeth.3926,LOVTRAP: an optogenetic system for photoinduced protein dissociation,2016,301,0.0,0.0,0.0,0.4898871011373444,0.0,0.0,0.0,0.0,0.0,0.0735
https://openalex.org/W2916546675,https://doi.org/10.1002/anie.201814452,Catalyst‐Free Deaminative Functionalizations of Primary Amines by Photoinduced Single‐Electron Transfer,2019,301,0.3333333333333333,0.0,0.0,0.4898871011373444,0.0,0.0,0.0,0.0,0.0,0.1735
https://openalex.org/W2236840925,https://doi.org/10.1038/srep19221,Hierarchical Sheet-on-Sheet ZnIn2S4/g-C3N4 Heterostructure with Highly Efficient Photocatalytic H2 production Based on Photoinduced Interfacial Charge Transfer,2016,375,0.0,0.0,0.5,0.5322839718444802,0.0,0.0,0.0,0.0,0.0,0.1548
https://openalex.org/W2287992151,https://doi.org/10.1021/jacs.6b01376,"Scalable, Metal- and Additive-Free, Photoinduced Borylation of Haloarenes and Quaternary Arylammonium Salts",2016,267,0.0,0.0,0.0,0.4667814492062624,0.0,0.0,0.0,0.0,0.0,0.07
https://openalex.org/W2895171375,https://doi.org/10.1021/acsenergylett.8b01562,Impact of Surfaces on Photoinduced Halide Segregation in Mixed-Halide Perovskites,2018,242,0.16666666666666666,0.0,0.5,0.44783777306190997,0.0,0.0,0.4,0.0,0.0,0.1522
https://openalex.org/W2801645489,https://doi.org/10.1021/acsnano.8b00899,Oxygen-Deficient Black Titania for Synergistic/Enhanced Sonodynamic and Photoinduced Cancer Therapy at Near Infrared-II Biowindow,2018,417,0.3333333333333333,0.0,0.5,0.5527688146088984,0.125,0.25,0.2,0.0,0.0,0.2942
https://openalex.org/W1822819224,https://doi.org/10.1038/nchem.2305,Sub-50-fs photoinduced spin crossover in [Fe(bpy)3]2+,2015,365,0.0,0.0,0.0,0.5270693756381475,0.0,0.0,0.0,0.0,0.0,0.0791
https://openalex.org/W1977635285,https://doi.org/10.1002/anie.201500207,Photoinduced Postsynthetic Polymerization of a Metal–Organic Framework toward a Flexible Stand‐Alone Membrane,2015,280,0.16666666666666666,0.0,0.25,0.4759447194082597,0.5,0.25,0.0,0.0,0.0,0.3089
https://openalex.org/W3109422276,https://doi.org/10.1002/aenm.202002326,Mechanisms and Suppression of Photoinduced Degradation in Perovskite Solar Cells,2020,207,0.6666666666666666,0.0,0.0,0.41775180857505667,0.0,0.25,0.6,0.0,0.0,0.2277
https://openalex.org/W2511157305,https://doi.org/10.1021/acs.accounts.6b00299,Revising Intramolecular Photoinduced Electron Transfer (PET) from First-Principles,2016,312,0.5,0.0,0.0,0.4968079948869361,0.0,0.25,0.8,0.0,0.0,0.1695
https://openalex.org/W2765511205,https://doi.org/10.1021/jacs.7b07738,Solid-State Photoinduced Luminescence Switch for Advanced Anticounterfeiting and Super-Resolution Imaging Applications,2017,400,0.0,0.16666666666666666,0.0,0.5447367776643653,0.0,0.0,0.0,0.0,0.0,0.09
https://openalex.org/W2887102484,https://doi.org/10.1002/anie.201807941,Photoinduced Remote Functionalization of Amides and Amines Using Electrophilic Nitrogen Radicals,2018,249,0.0,0.0,0.0,0.45333164589176417,0.0,0.0,0.0,0.0,0.0,0.068
https://openalex.org/W3164838999,https://doi.org/10.1016/j.checat.2021.04.008,Photoinduced intermolecular hydrogen atom transfer reactions in organic synthesis,2021,356,0.0,0.0,0.0,0.5222529491130724,0.0,0.0,0.0,0.0,0.0,0.0783
https://openalex.org/W2621366597,https://doi.org/10.1021/acsenergylett.7b00357,<i>Shift Happens</i>. How Halide Ion Defects Influence Photoinduced Segregation in Mixed Halide Perovskites,2017,331,0.16666666666666666,0.0,0.5,0.5082083359668168,0.0,0.0,0.4,0.0,0.0,0.1612
https://openalex.org/W2596890012,https://doi.org/10.1021/jacs.7b01480,Photoinduced Anion Exchange in Cesium Lead Halide Perovskite Nanocrystals,2017,212,0.16666666666666666,0.0,0.0,0.42234703189928596,0.0,0.0,0.2,0.0,0.0,0.0934
https://openalex.org/W2338357871,https://doi.org/10.1021/acs.accounts.5b00127,"Metal Complexes of Curcumin for Cellular Imaging, Targeting, and Photoinduced Anticancer Activity",2015,277,0.6666666666666666,0.0,0.25,0.4738683151540068,0.0,0.25,0.0,0.0,0.0,0.3336
https://openalex.org/W2521405891,https://doi.org/10.1039/c6ta06497c,Photoinduced degradation of methylammonium lead triiodide perovskite semiconductors,2016,154,0.16666666666666666,0.0,0.0,0.3608557130539297,0.0,0.25,0.0,0.0,0.0,0.1291
https://openalex.org/W2595654921,https://doi.org/10.1002/adma.201606690,Photoconversion‐Tunable Fluorophore Vesicles for Wavelength‐Dependent Photoinduced Cancer Therapy,2017,195,0.3333333333333333,0.0,0.25,0.4062563594274991,0.25,0.0,0.2,0.0,0.0,0.2409
https://openalex.org/W2963218865,https://doi.org/10.1002/advs.201901244,Suppressing Photoinduced Charge Recombination via the Lorentz Force in a Photocatalytic System,2019,176,0.0,0.0,0.5,0.3865312641716253,0.0,0.0,0.2,0.0,0.0,0.113
https://openalex.org/W2254487049,https://doi.org/10.1021/jacs.5b11599,Photoinduced Atom Transfer Radical Polymerization with ppm-Level Cu Catalyst by Visible Light in Aqueous Media,2015,235,0.6666666666666666,0.16666666666666666,0.0,0.44218330520750615,0.375,0.25,0.2,0.0,0.0,0.3734
https://openalex.org/W3106469980,https://doi.org/10.1038/s41567-018-0311-9,Evidence for topological defects in a photoinduced phase transition,2018,198,0.0,0.0,0.0,0.40919489399174186,0.0,0.0,0.0,0.0,0.0,0.0614
https://openalex.org/W2528085406,https://doi.org/10.1002/adma.201602738,Bifunctional Platinated Nanoparticles for Photoinduced Tumor Ablation,2016,181,0.0,0.0,0.0,0.391920186609236,0.0,0.0,0.2,0.0,0.0,0.0388
https://openalex.org/W2923613429,https://doi.org/10.1021/jacs.9b00029,Two-Dimensional Amorphous TiO<sub>2</sub> Nanosheets Enabling High-Efficiency Photoinduced Charge Transfer for Excellent SERS Activity,2019,372,0.0,0.0,0.25,0.5307342988918196,0.0,0.0,0.2,0.0,0.0,0.0971
https://openalex.org/W2590733624,https://doi.org/10.1002/anie.201700049,Multicomponent Oxyalkylation of Styrenes Enabled by Hydrogen‐Bond‐Assisted Photoinduced Electron Transfer,2017,186,0.16666666666666666,0.0,0.0,0.3971630496604191,0.0,0.0,0.0,0.0,0.0,0.1096
https://openalex.org/W2817629462,https://doi.org/10.1038/s41557-018-0083-y,Site-selective photoinduced cleavage and profiling of DNA by chiral semiconductor nanoparticles,2018,255,0.0,0.0,0.0,0.45791960335914045,0.0,0.0,0.0,0.0,0.0,0.0687
https://openalex.org/W3006180800,https://doi.org/10.1002/adma.201906361,Construction of Infrared‐Light‐Responsive Photoinduced Carriers Driver for Enhanced Photocatalytic Hydrogen Evolution,2020,228,0.16666666666666666,0.0,0.25,0.436358569961455,0.0,0.0,0.2,0.0,0.0,0.133
https://openalex.org/W2399896894,https://doi.org/10.1002/adfm.201600711,Photoinduced Absorption Spectroscopy of CoPi on BiVO<sub>4</sub>: The Function of CoPi during Water Oxidation,2016,202,0.16666666666666666,0.16666666666666666,0.25,0.41304476842878424,0.0,0.0,0.0,0.0,0.0,0.1578
https://openalex.org/W2993425717,https://doi.org/10.1039/c9cc08348k,Photoinduced deaminative strategies: Katritzky salts as alkyl radical precursors,2019,157,0.0,0.0,0.0,0.364564129601367,0.0,0.0,0.0,0.0,0.0,0.0547
https://openalex.org/W2512576243,https://doi.org/10.1021/acsenergylett.6b00355,Photoinduced Emissive Trap States in Lead Halide Perovskite Semiconductors,2016,154,0.16666666666666666,0.0,0.0,0.3608557130539297,0.0,0.25,0.4,0.0,0.0,0.0891
https://openalex.org/W2294170112,https://doi.org/10.1002/anie.201512027,Photoinduced Copper‐Catalyzed C−H Arylation at Room Temperature,2016,150,0.0,0.0,0.0,0.3557979136962578,0.0,0.0,0.0,0.0,0.0,0.0534
https://openalex.org/W3009313375,https://doi.org/10.1016/j.trechm.2020.01.010,Photoinduced Anion Segregation in Mixed Halide Perovskites,2020,188,0.0,0.0,0.0,0.39922104572676426,0.0,0.0,0.0,0.0,0.0,0.0599
https://openalex.org/W2135132529,https://doi.org/10.1038/nchem.2304,Photoinduced reversible switching of porosity in molecular crystals based on star-shaped azobenzene tetramers,2015,262,0.0,0.0,0.0,0.4631382190093737,0.0,0.0,0.0,0.0,0.0,0.0695
https://openalex.org/W3096649342,https://doi.org/10.1038/s41586-020-2831-6,Metal-free photoinduced C(sp3)–H borylation of alkanes,2020,207,0.0,0.0,0.0,0.41775180857505667,0.0,0.0,0.0,0.0,0.0,0.0627
https://openalex.org/W2765114369,https://doi.org/10.1021/acs.macromol.7b01890,Controlling Molecular Weight Distributions through Photoinduced Flow Polymerization,2017,152,0.16666666666666666,0.0,0.0,0.35834334260192574,0.375,0.25,0.2,0.0,0.0,0.2025
https://openalex.org/W2749599940,https://doi.org/10.1021/jacs.7b07546,"Photoinduced, Copper-Catalyzed Decarboxylative C–N Coupling to Generate Protected Amines: An Alternative to the Curtius Rearrangement",2017,307,0.0,0.0,0.0,0.4936927938211381,0.0,0.0,0.4,0.0,0.0,0.0341
https://openalex.org/W2606257843,https://doi.org/10.1021/jacs.7b00551,Generation of Triplet Excited States via Photoinduced Electron Transfer in <i>meso</i>-anthra-BODIPY: Fluorogenic Response toward Singlet Oxygen in Solution and in Vitro,2017,301,0.16666666666666666,0.0,0.0,0.4898871011373444,0.0,0.25,0.0,0.0,0.0,0.1485
https://openalex.org/W3161463674,https://doi.org/10.1021/jacs.1c06535,Photoinduced Copper-Catalyzed Asymmetric C–O Cross-Coupling,2021,166,0.0,0.0,0.0,0.3752810127135567,0.0,0.0,0.4,0.0,0.0,0.0163
https://openalex.org/W2279591162,https://doi.org/10.1021/acsmacrolett.5b00523,Polymerization-Induced Self-Assembly Using Visible Light Mediated Photoinduced Electron Transfer–Reversible Addition–Fragmentation Chain Transfer Polymerization,2015,252,0.3333333333333333,0.16666666666666666,0.0,0.455639225608623,0.5,0.25,0.2,0.0,0.0,0.3067
https://openalex.org/W1877627597,https://doi.org/10.1103/physrevlett.116.026805,When Chiral Photons Meet Chiral Fermions: Photoinduced Anomalous Hall Effects in Weyl Semimetals,2016,177,0.0,0.0,0.0,0.38762112511489843,0.0,0.0,0.2,0.0,0.0,0.0381
https://openalex.org/W3134879255,https://doi.org/10.1002/anie.202014959,Ferroptosis Photoinduced by New Cyclometalated Iridium(III) Complexes and Its Synergism with Apoptosis in Tumor Cell Inhibition,2021,239,0.0,0.0,0.0,0.4454346389811632,0.0,0.0,0.0,0.0,0.0,0.0668
https://openalex.org/W2911796046,https://doi.org/10.1038/s41467-019-08362-3,"Photoinduced, reversible phase transitions in all-inorganic perovskite nanocrystals",2019,149,0.0,0.16666666666666666,0.0,0.35451252819798,0.0,0.0,0.4,0.0,0.0,0.0215
https://openalex.org/W2983607116,https://doi.org/10.1002/anie.201913644,Photoinduced Multiple Effects to Enhance Uranium Extraction from Natural Seawater by Black Phosphorus Nanosheets,2019,172,0.0,0.16666666666666666,0.25,0.382109361800822,0.0,0.0,0.0,0.0,0.0,0.1031
https://openalex.org/W2224480606,https://doi.org/10.1021/acs.accounts.5b00327,Linear and Nonlinear Optical Spectroscopy at the Nanoscale with Photoinduced Force Microscopy,2015,120,0.5,0.0,0.25,0.3129508533326041,0.125,0.0,0.2,0.0,0.0,0.2457
https://openalex.org/W2963599938,https://doi.org/10.1021/acsmacrolett.9b00459,Light-Switchable Polymer Adhesive Based on Photoinduced Reversible Solid-to-Liquid Transitions,2019,152,0.0,0.0,0.25,0.35834334260192574,0.125,0.0,0.2,0.0,0.0,0.1025
https://openalex.org/W2099446954,https://doi.org/10.1146/annurev-physchem-040214-121359,Time-Domain Ab Initio Modeling of Photoinduced Dynamics at Nanoscale Interfaces,2015,144,0.0,0.0,0.0,0.3479542796114217,0.25,0.0,0.4,0.0,0.0,0.0747
https://openalex.org/W2981010819,https://doi.org/10.1002/anie.201910051,Photoinduced Deoxygenative Borylations of Aliphatic Alcohols,2019,141,0.16666666666666666,0.0,0.0,0.34390988549408,0.0,0.0,0.0,0.0,0.0,0.1016
https://openalex.org/W3185710363,https://doi.org/10.1002/adfm.202101719,New Phenothiazine Derivatives That Exhibit Photoinduced Room‐Temperature Phosphorescence,2021,142,0.3333333333333333,0.16666666666666666,0.0,0.3452674335617884,0.0,0.0,0.0,0.0,0.0,0.1601
https://openalex.org/W2111649580,https://doi.org/10.1002/aenm.201500111,Disorder‐Induced Open‐Circuit Voltage Losses in Organic Solar Cells During Photoinduced Burn‐In,2015,163,0.5,0.0,0.0,0.3717742736852245,0.25,0.25,0.2,0.0,0.0,0.2733
https://openalex.org/W2896281221,https://doi.org/10.1021/jacs.8b08249,Photoswitchable Antimetabolite for Targeted Photoactivated Chemotherapy,2018,122,0.16666666666666666,0.0,0.25,0.3161222326493436,0.0,0.0,0.0,0.0,0.0,0.1349
https://openalex.org/W4212772959,https://doi.org/10.1021/jacs.1c13137,Photodecaging of a Mitochondria-Localized Iridium(III) Endoperoxide Complex for Two-Photon Photoactivated Therapy under Hypoxia,2022,197,0.16666666666666666,0.0,0.25,0.4082203337151974,0.125,0.0,0.2,0.0,0.0,0.16
https://openalex.org/W2269122661,https://doi.org/10.1038/ncomms9334,New insights into photoactivated volume generation boost surface morphing in liquid crystal coatings,2015,138,0.5,0.0,0.0,0.3397791277129201,0.25,0.0,0.2,0.0,0.0,0.2435
https://openalex.org/W2947463133,https://doi.org/10.1039/c9qi00288j,Diazido platinum(<scp>iv</scp>) complexes for photoactivated anticancer chemotherapy,2019,105,0.16666666666666666,0.0,0.0,0.28734749075109306,0.0,0.0,0.0,0.0,0.0,0.0931
https://openalex.org/W2296120023,https://doi.org/10.1016/j.str.2016.01.001,Crystal Structure of Deinococcus Phytochrome in the Photoactivated State Reveals a Cascade of Structural Rearrangements during Photoconversion,2016,149,0.3333333333333333,0.0,0.0,0.35451252819798,0.0,0.0,0.4,0.0,0.0,0.1132
https://openalex.org/W2889516867,https://doi.org/10.1016/j.ccr.2018.08.009,Photoactivated platinum-based anticancer drugs,2018,102,0.0,0.0,0.0,0.28179352634484267,0.0,0.0,0.0,0.0,0.0,0.0423
https://openalex.org/W3148715546,https://doi.org/10.1038/s41467-021-22279-w,Photoactivated nanomotors via aggregation induced emission for enhanced phototherapy,2021,153,0.16666666666666666,0.0,0.25,0.3596036063800517,0.5,0.0,0.2,0.0,0.0,0.2464
https://openalex.org/W2926355588,https://doi.org/10.1021/jacs.8b11369,Strategy to Lengthen the On-Time of Photochromic Rhodamine Spirolactam for Super-resolution Photoactivated Localization Microscopy,2019,121,0.16666666666666666,0.0,0.75,0.3145430417918551,0.0,0.0,0.2,0.0,0.0,0.1897
https://openalex.org/W2622837617,https://doi.org/10.1039/c7cc03469e,To cage or to be caged? The cytotoxic species in ruthenium-based photoactivated chemotherapy is not always the metal,2017,109,0.16666666666666666,0.0,0.0,0.29451311756268916,0.0,0.0,0.0,0.0,0.0,0.0942
https://openalex.org/W2784019049,https://doi.org/10.1021/acs.inorgchem.7b02747,Photoactivated in Vitro Anticancer Activity of Rhenium(I) Tricarbonyl Complexes Bearing Water-Soluble Phosphines,2018,135,0.16666666666666666,0.16666666666666666,0.0,0.33555823723260075,0.0,0.0,0.0,0.0,0.0,0.1087
https://openalex.org/W3131059478,https://doi.org/10.1002/adfm.202010659,Highly Efficient Room‐Temperature Phosphorescence Based on Single‐Benzene Structure Molecules and Photoactivated Luminescence with Afterglow,2021,222,0.16666666666666666,0.0,0.0,0.43122243272001515,0.0,0.0,0.0,0.0,0.0,0.1147
https://openalex.org/W3034364980,https://doi.org/10.1002/anie.202003748,Photoactivated Polymersome Nanomotors: Traversing Biological Barriers,2020,115,0.3333333333333333,0.0,0.0,0.3047872029535183,0.5,0.0,0.0,0.0,0.0,0.2707
https://openalex.org/W1911372566,https://doi.org/10.1002/adma.201503870,Dynamic Bonds in Covalently Crosslinked Polymer Networks for Photoactivated Strengthening and Healing,2015,88,0.3333333333333333,0.0,0.0,0.2535319376738118,0.25,0.25,0.0,0.0,0.0,0.2255
https://openalex.org/W2998443342,https://doi.org/10.1021/acsami.9b18899,Photoactivated Graphene Oxide to Enhance Photocatalytic Reduction of CO<sub>2</sub>,2019,112,0.6666666666666666,0.16666666666666666,0.75,0.29971835910349337,0.0,0.0,0.2,0.0,0.0,0.3458
https://openalex.org/W2781027501,https://doi.org/10.1016/j.molp.2017.12.003,Photoactivated CRY1 and phyB Interact Directly with AUX/IAA Proteins to Inhibit Auxin Signaling in Arabidopsis,2017,163,0.0,0.0,0.0,0.3717742736852245,0.0,0.0,0.0,0.0,0.0,0.0558
https://openalex.org/W2801189401,https://doi.org/10.1021/acssensors.8b00146,Photoactivated Mixed In-Plane and Edge-Enriched p-Type MoS<sub>2</sub> Flake-Based NO<sub>2</sub> Sensor Working at Room Temperature,2018,187,0.5,0.16666666666666666,0.75,0.3981947844033936,0.0,0.0,0.6,0.0,0.0,0.2706
https://openalex.org/W2145132579,https://doi.org/10.1002/adma.201404296,Highly Stable and Imperceptible Electronics Utilizing Photoactivated Heterogeneous Sol‐Gel Metal–Oxide Dielectrics and Semiconductors,2015,142,0.16666666666666666,0.0,0.25,0.3452674335617884,0.0,0.0,0.2,0.0,0.0,0.1193
https://openalex.org/W2561766924,https://doi.org/10.1021/acsnano.6b07138,Accelerated Bone Regeneration by Two-Photon Photoactivated Carbon Nitride Nanosheets,2016,96,0.16666666666666666,0.0,0.25,0.2701830540213121,0.0,0.0,0.0,0.0,0.0,0.128
https://openalex.org/W3028905308,https://doi.org/10.1021/acsnano.0c01300,Photoactivated H<sub>2</sub> Nanogenerator for Enhanced Chemotherapy of Bladder Cancer,2020,82,0.16666666666666666,0.0,0.5,0.2400299610846437,0.0,0.0,0.2,0.0,0.0,0.141
https://openalex.org/W2557765704,https://doi.org/10.1021/acsami.6b12865,Stem-Cell-Membrane Camouflaging on Near-Infrared Photoactivated Upconversion Nanoarchitectures for in Vivo Remote-Controlled Photodynamic Therapy,2016,142,0.3333333333333333,0.0,0.0,0.3452674335617884,0.0,0.0,0.2,0.0,0.0,0.1318
https://openalex.org/W3210245735,https://doi.org/10.1016/j.cej.2021.133213,Eliminating tetracycline antibiotics matrix via photoactivated sulfate radical-based advanced oxidation process over the immobilized MIL-88A: Batch and continuous experiments,2021,218,0.0,0.0,0.0,0.427720983179844,0.0,0.0,0.0,0.0,0.0,0.0642
https://openalex.org/W2902318304,https://doi.org/10.2147/ijn.s183086,Synergistic photoactivated antimicrobial effects of carbon dots combined with dye photosensitizers,2018,58,0.3333333333333333,0.0,0.0,0.17400493032533293,0.0,0.0,0.0,0.0,0.0,0.1261
https://openalex.org/W2471967755,https://doi.org/10.1083/jcb.201511042,Lysosome acidification by photoactivated nanoparticles restores autophagy under lipotoxicity,2016,77,0.16666666666666666,0.0,0.75,0.22801058009808933,0.0,0.0,0.2,0.0,0.0,0.1767
https://openalex.org/W2358568694,https://doi.org/10.1021/acs.biomac.6b00353,Single-Stimulus Dual-Drug Sensitive Nanoplatform for Enhanced Photoactivated Therapy,2016,45,0.16666666666666666,0.0,0.25,0.12585603829863146,0.0,0.0,0.0,0.0,0.0,0.1064
https://openalex.org/W2292638823,https://doi.org/10.3934/matersci.2016.1.270,Photoactivated Fuel Cells (PhotoFuelCells). An alternative source of renewable energy with environmental benefits,2016,55,0.16666666666666666,0.0,0.0,0.16390960651114672,0.0,0.0,0.0,0.0,0.0,0.0746
https://openalex.org/W4362601492,https://doi.org/10.1021/acsnano.2c10103,Photoactivated MXene Nanosheets for Integrated Bone–Soft Tissue Therapy: Effect and Potential Mechanism,2023,69,0.5,0.0,0.0,0.20707668316905015,0.0,0.0,0.2,0.0,0.0,0.1611
https://openalex.org/W3159593375,https://doi.org/10.1126/sciadv.abe3216,Photoactivated voltage imaging in tissue with an archaerhodopsin-derived reporter,2021,53,0.5,0.0,0.25,0.15687429281041174,0.0,0.0,0.4,0.0,0.0,0.171
https://openalex.org/W2882976765,https://doi.org/10.1021/acsami.8b08503,Photoactivated Polymeric Bilayer Actuators Fabricated via 3D Printing,2018,74,0.16666666666666666,0.16666666666666666,0.0,0.2204233407568934,0.375,0.0,0.0,0.0,0.0,0.1851
https://openalex.org/W2294065409,https://doi.org/10.1371/journal.pone.0140720,Comparison of Riboflavin and Toluidine Blue O as Photosensitizers for Photoactivated Disinfection on Endodontic and Periodontal Pathogens In Vitro,2015,57,0.3333333333333333,0.0,0.0,0.1706980155124317,0.0,0.0,0.2,0.0,0.0,0.1056
https://openalex.org/W2035213692,https://doi.org/10.1016/j.joen.2014.12.007,Photoactivated Polycationic Bioactive Chitosan Nanoparticles Inactivate Bacterial Endotoxins,2015,65,0.0,0.0,0.0,0.19569399986890487,0.0,0.0,0.0,0.0,0.0,0.0294
https://openalex.org/W2573186999,https://doi.org/10.1002/anie.201610762,Reversible Photoactivated Phosphorescence of Gold(I) Arylethynyl Complexes in Aerated DMSO Solutions and Gels,2017,59,0.5,0.0,0.0,0.17725626409898995,0.0,0.25,0.2,0.0,0.4,0.2216
https://openalex.org/W2903060402,https://doi.org/10.1021/acsnano.8b06914,Metal-Free Visible-Light Photoactivated C<sub>3</sub>N<sub>4</sub> Bubble-Propelled Tubular Micromotors with Inherent Fluorescence and On/Off Capabilities,2018,114,0.6666666666666666,0.0,0.0,0.3031123023976215,0.0,0.25,0.2,0.0,0.0,0.2505
https://openalex.org/W2914437298,https://doi.org/10.1063/1.5078497,Micro light plates for low-power photoactivated (gas) sensors,2019,48,0.3333333333333333,0.0,0.0,0.13807798454532597,0.0,0.0,0.6,0.0,0.0,0.0607
https://openalex.org/W3210875505,https://doi.org/10.1039/d1tc04247e,Photoactivated materials and sensors for NO<sub>2</sub> monitoring,2021,34,0.16666666666666666,0.0,0.0,0.07298749572796345,0.0,0.0,0.4,0.0,0.0,0.0209
https://openalex.org/W1945016807,https://doi.org/10.1039/c5ta06118k,Photoactivated acidochromic elastomeric films for on demand acidic vapor sensing,2015,51,0.0,0.0,0.0,0.1495734336928835,0.0,0.0,0.0,0.0,0.0,0.0224
https://openalex.org/W2438679156,https://doi.org/10.1021/acs.jmedchem.5b00451,Detailed Biological Profiling of a Photoactivated and Apoptosis Inducing pdppz Ruthenium(II) Polypyridyl Complex in Cancer Cells,2015,85,0.16666666666666666,0.0,0.0,0.24689872306974564,0.0,0.0,0.2,0.0,0.0,0.067
