volume,replicate,mass,start_time,end_time,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,retract_speed,pre_asp_air_vol,post_asp_air_vol,blowout_vol
0.02,1,0.017599999999999838,2025-06-26T07:16:17.565733,2025-06-26T07:16:39.166942,5,5,5.973497324143588,1.812096408229119e-12,14.999999999999302,0.0979311931577449,0.1,0.1
0.02,2,0.01580000000000048,2025-06-26T07:16:39.167537,2025-06-26T07:17:03.965972,5,5,5.973497324143588,1.812096408229119e-12,14.999999999999302,0.0979311931577449,0.1,0.1
0.02,0,0.01580000000000048,2025-06-26T07:18:56.259116,2025-06-26T07:19:37.362482,5,5,28.250237884438278,2.598381624734667e-11,7.069296717758714,0.09333847832723985,1.2941021509529366e-13,4.998656473559743e-13
0.02,1,0.016799999999999926,2025-06-26T07:19:37.362973,2025-06-26T07:20:19.572963,5,5,28.250237884438278,2.598381624734667e-11,7.069296717758714,0.09333847832723985,1.2941021509529366e-13,4.998656473559743e-13
0.02,2,0.022800000000000153,2025-06-26T07:20:19.573317,2025-06-26T07:20:59.160898,5,5,28.250237884438278,2.598381624734667e-11,7.069296717758714,0.09333847832723985,1.2941021509529366e-13,4.998656473559743e-13
0.02,0,0.017099999999999227,2025-06-26T07:22:54.138783,2025-06-26T07:23:10.764516,5,5,0.002146629535046998,0.0,14.533980780725766,0.03519902840597588,0.07086212820521254,0.0999999999999978
0.02,1,0.017400000000000304,2025-06-26T07:23:10.764516,2025-06-26T07:23:27.360951,5,5,0.002146629535046998,0.0,14.533980780725766,0.03519902840597588,0.07086212820521254,0.0999999999999978
0.02,2,0.017799999999999372,2025-06-26T07:23:27.361460,2025-06-26T07:23:42.774063,5,5,0.002146629535046998,0.0,14.533980780725766,0.03519902840597588,0.07086212820521254,0.0999999999999978
0.02,0,0.017800000000001148,2025-06-26T07:25:39.115409,2025-06-26T07:26:03.971181,21,11,4.807915777322678,5.061740568611388e-15,15.0,0.05836023623211292,3.684062175651409e-18,0.1
0.02,1,0.017400000000000304,2025-06-26T07:26:03.971437,2025-06-26T07:26:28.561861,21,11,4.807915777322678,5.061740568611388e-15,15.0,0.05836023623211292,3.684062175651409e-18,0.1
0.02,2,0.017599999999999838,2025-06-26T07:26:28.561861,2025-06-26T07:26:52.768722,21,11,4.807915777322678,5.061740568611388e-15,15.0,0.05836023623211292,3.684062175651409e-18,0.1
0.02,0,0.01699999999999946,2025-06-26T07:28:57.898284,2025-06-26T07:29:15.771377,5,5,2.866202505083114e-05,0.0,15.0,0.09678185295722563,0.1,0.1
0.02,1,0.017400000000000304,2025-06-26T07:29:15.771781,2025-06-26T07:29:32.368048,5,5,2.866202505083114e-05,0.0,15.0,0.09678185295722563,0.1,0.1
0.02,2,0.017499999999998295,2025-06-26T07:29:32.368535,2025-06-26T07:29:49.363957,5,5,2.866202505083114e-05,0.0,15.0,0.09678185295722563,0.1,0.1
0.02,0,0.017300000000000537,2025-06-26T07:31:58.977003,2025-06-26T07:32:17.963128,5,5,0.8680253018255722,5.664705362132851e-13,13.266348317489651,0.041203577315523966,0.054583865428528534,0.09999999999994899
0.02,1,0.016699999999998383,2025-06-26T07:32:17.963128,2025-06-26T07:32:35.775142,5,5,0.8680253018255722,5.664705362132851e-13,13.266348317489651,0.041203577315523966,0.054583865428528534,0.09999999999994899
0.02,2,0.017199999999998994,2025-06-26T07:32:35.775363,2025-06-26T07:32:52.563110,5,5,0.8680253018255722,5.664705362132851e-13,13.266348317489651,0.041203577315523966,0.054583865428528534,0.09999999999994899
0.02,0,0.016799999999999926,2025-06-26T07:34:51.963699,2025-06-26T07:35:05.573475,5,5,3.7005065678386027e-13,2.7871038810189932e-14,8.864345673045586,0.08258793644186796,1.2381207170619748e-16,1.8102963135288356e-09
0.02,1,0.01640000000000086,2025-06-26T07:35:05.573475,2025-06-26T07:35:20.570472,5,5,3.7005065678386027e-13,2.7871038810189932e-14,8.864345673045586,0.08258793644186796,1.2381207170619748e-16,1.8102963135288356e-09
0.02,2,0.01640000000000086,2025-06-26T07:35:20.570472,2025-06-26T07:35:35.376518,5,5,3.7005065678386027e-13,2.7871038810189932e-14,8.864345673045586,0.08258793644186796,1.2381207170619748e-16,1.8102963135288356e-09
0.02,0,0.01720000000000077,2025-06-26T07:37:42.702087,2025-06-26T07:37:58.970732,5,5,5.315766665234126e-13,1.5452172914353564e-13,14.774999334020249,0.09340251845948923,0.027844132082009317,0.09999999999999987
0.02,1,0.015900000000000247,2025-06-26T07:37:58.971367,2025-06-26T07:38:16.974564,5,5,5.315766665234126e-13,1.5452172914353564e-13,14.774999334020249,0.09340251845948923,0.027844132082009317,0.09999999999999987
0.02,2,0.016899999999999693,2025-06-26T07:38:16.974564,2025-06-26T07:38:35.169676,5,5,5.315766665234126e-13,1.5452172914353564e-13,14.774999334020249,0.09340251845948923,0.027844132082009317,0.09999999999999987
0.02,0,0.016500000000000625,2025-06-26T07:40:15.769023,2025-06-26T07:40:30.975459,9,5,1.1102748023321454,2.2948760324141064e-14,9.88649801706253,0.06400626028028503,0.02464084849455572,3.8848042501040865e-17
0.02,1,0.016599999999998616,2025-06-26T07:40:30.975839,2025-06-26T07:40:46.372827,9,5,1.1102748023321454,2.2948760324141064e-14,9.88649801706253,0.06400626028028503,0.02464084849455572,3.8848042501040865e-17
0.02,2,0.016299999999999315,2025-06-26T07:40:46.372827,2025-06-26T07:41:01.961493,9,5,1.1102748023321454,2.2948760324141064e-14,9.88649801706253,0.06400626028028503,0.02464084849455572,3.8848042501040865e-17
0.02,0,0.015900000000000247,2025-06-26T07:43:02.757798,2025-06-26T07:43:16.362447,5,5,0.0,0.0,10.41803988175197,0.08659857899031563,0.012006876533181936,0.09999985783765071
0.02,1,0.017099999999999227,2025-06-26T07:43:16.362695,2025-06-26T07:43:31.567792,5,5,0.0,0.0,10.41803988175197,0.08659857899031563,0.012006876533181936,0.09999985783765071
0.02,2,0.016299999999999315,2025-06-26T07:43:31.568147,2025-06-26T07:43:49.971154,5,5,0.0,0.0,10.41803988175197,0.08659857899031563,0.012006876533181936,0.09999985783765071
0.02,0,0.01649999999999885,2025-06-26T07:45:47.390586,2025-06-26T07:46:12.365929,27,17,3.973561191554862,1.1384713395731289e-14,14.612144349819214,0.05500160864275925,1.959217196492945e-16,0.09999999999999999
0.02,1,0.01699999999999946,2025-06-26T07:46:12.366199,2025-06-26T07:46:38.171578,27,17,3.973561191554862,1.1384713395731289e-14,14.612144349819214,0.05500160864275925,1.959217196492945e-16,0.09999999999999999
0.02,2,0.01699999999999946,2025-06-26T07:46:38.171578,2025-06-26T07:47:02.970181,27,17,3.973561191554862,1.1384713395731289e-14,14.612144349819214,0.05500160864275925,1.959217196492945e-16,0.09999999999999999
0.02,0,0.017300000000000537,2025-06-26T07:49:10.293364,2025-06-26T07:49:31.569628,8,5,2.5865315512194114,3.944470715198481e-12,8.026725247458806,0.021741865056361553,0.021696800724435514,0.09999999999982011
0.02,1,0.017300000000000537,2025-06-26T07:49:31.569628,2025-06-26T07:49:49.973104,8,5,2.5865315512194114,3.944470715198481e-12,8.026725247458806,0.021741865056361553,0.021696800724435514,0.09999999999982011
0.02,2,0.017600000000001614,2025-06-26T07:49:49.973104,2025-06-26T07:50:06.169779,8,5,2.5865315512194114,3.944470715198481e-12,8.026725247458806,0.021741865056361553,0.021696800724435514,0.09999999999982011
0.02,0,0.01670000000000016,2025-06-26T07:52:19.895372,2025-06-26T07:52:42.171616,17,13,6.248321334319566,0.0,15.0,0.06635851856541347,7.029092123370592e-18,0.09999999999999999
0.02,1,0.017100000000001003,2025-06-26T07:52:42.171616,2025-06-26T07:53:05.371373,17,13,6.248321334319566,0.0,15.0,0.06635851856541347,7.029092123370592e-18,0.09999999999999999
0.02,2,0.01699999999999946,2025-06-26T07:53:05.371373,2025-06-26T07:53:29.370266,17,13,6.248321334319566,0.0,15.0,0.06635851856541347,7.029092123370592e-18,0.09999999999999999
0.02,0,0.01670000000000016,2025-06-26T07:55:33.164802,2025-06-26T07:55:57.169929,6,5,9.628714869716143,0.0,11.353797622497133,0.05233854637386335,0.09893004562784923,0.0
0.02,1,0.016899999999999693,2025-06-26T07:55:57.169929,2025-06-26T07:56:21.169192,6,5,9.628714869716143,0.0,11.353797622497133,0.05233854637386335,0.09893004562784923,0.0
0.02,2,0.016899999999999693,2025-06-26T07:56:21.169445,2025-06-26T07:56:47.566449,6,5,9.628714869716143,0.0,11.353797622497133,0.05233854637386335,0.09893004562784923,0.0
0.02,0,0.017599999999999838,2025-06-26T07:58:50.401031,2025-06-26T07:59:07.370910,9,5,0.0,0.0,15.0,0.09529621491020704,0.1,0.1
0.02,1,0.016399999999999082,2025-06-26T07:59:07.371293,2025-06-26T07:59:24.367376,9,5,0.0,0.0,15.0,0.09529621491020704,0.1,0.1
0.02,2,0.01589999999999847,2025-06-26T07:59:24.367786,2025-06-26T07:59:40.564553,9,5,0.0,0.0,15.0,0.09529621491020704,0.1,0.1
0.02,0,0.01720000000000077,2025-06-26T08:02:03.508230,2025-06-26T08:02:20.179360,5,5,1.6070488391339255,0.0,12.861576184594403,0.05133925792110866,0.047287557407903365,0.0
0.02,1,0.016000000000000014,2025-06-26T08:02:20.179587,2025-06-26T08:02:35.976476,5,5,1.6070488391339255,0.0,12.861576184594403,0.05133925792110866,0.047287557407903365,0.0
0.02,2,0.01649999999999885,2025-06-26T08:02:35.976750,2025-06-26T08:02:53.372140,5,5,1.6070488391339255,0.0,12.861576184594403,0.05133925792110866,0.047287557407903365,0.0
0.02,0,0.015100000000000335,2025-06-26T08:06:56.913628,2025-06-26T08:07:17.571133,15,9,2.951224660870346,2.252026478370798e-14,11.62776175813837,0.06613514275570646,0.014434313748343405,0.0999999999999999
0.02,1,0.01550000000000118,2025-06-26T08:07:17.571133,2025-06-26T08:07:38.772578,15,9,2.951224660870346,2.252026478370798e-14,11.62776175813837,0.06613514275570646,0.014434313748343405,0.0999999999999999
0.02,2,0.01649999999999885,2025-06-26T08:07:38.772578,2025-06-26T08:07:58.966504,15,9,2.951224660870346,2.252026478370798e-14,11.62776175813837,0.06613514275570646,0.014434313748343405,0.0999999999999999
0.02,0,0.018299999999999983,2025-06-26T08:10:08.451712,2025-06-26T08:10:23.376877,5,5,1.0398472804473501e-10,5.046791156782246e-09,14.99999999637341,0.09999999998330666,0.09999999998977643,0.07454506923126915
0.02,1,0.016899999999999693,2025-06-26T08:10:23.377365,2025-06-26T08:10:40.772797,5,5,1.0398472804473501e-10,5.046791156782246e-09,14.99999999637341,0.09999999998330666,0.09999999998977643,0.07454506923126915
0.02,2,0.016799999999999926,2025-06-26T08:10:40.772797,2025-06-26T08:10:56.377851,5,5,1.0398472804473501e-10,5.046791156782246e-09,14.99999999637341,0.09999999998330666,0.09999999998977643,0.07454506923126915
0.02,0,0.016899999999999693,2025-06-26T08:13:15.147344,2025-06-26T08:13:34.778214,7,5,1.213228917502686,0.0,15.0,0.01802554651480141,0.060194156267508826,0.1
0.02,1,0.01699999999999946,2025-06-26T08:13:34.778214,2025-06-26T08:13:52.174005,7,5,1.213228917502686,0.0,15.0,0.01802554651480141,0.060194156267508826,0.1
0.02,2,0.017100000000001003,2025-06-26T08:13:52.174005,2025-06-26T08:14:09.569874,7,5,1.213228917502686,0.0,15.0,0.01802554651480141,0.060194156267508826,0.1
0.02,0,0.017999999999998906,2025-06-26T08:16:03.563751,2025-06-26T08:16:20.981184,5,5,1.2402347749967243e-13,2.2188027736175506e-13,14.999999999999805,0.04178844746677212,0.08198925207363081,0.09999999999999741
0.02,1,0.017800000000001148,2025-06-26T08:16:20.981516,2025-06-26T08:16:38.568843,5,5,1.2402347749967243e-13,2.2188027736175506e-13,14.999999999999805,0.04178844746677212,0.08198925207363081,0.09999999999999741
0.02,2,0.01720000000000077,2025-06-26T08:16:38.568843,2025-06-26T08:16:56.971998,5,5,1.2402347749967243e-13,2.2188027736175506e-13,14.999999999999805,0.04178844746677212,0.08198925207363081,0.09999999999999741
0.02,0,0.01670000000000016,2025-06-26T08:18:29.814020,2025-06-26T08:19:15.178391,15,5,29.72075922209715,5.687127301648242e-13,14.999936731274994,0.09999999999999923,3.022432535780668e-16,0.09999997040789227
0.02,1,0.01609999999999978,2025-06-26T08:19:15.178732,2025-06-26T08:20:00.379018,15,5,29.72075922209715,5.687127301648242e-13,14.999936731274994,0.09999999999999923,3.022432535780668e-16,0.09999997040789227
0.02,2,0.016600000000000392,2025-06-26T08:20:00.379279,2025-06-26T08:20:46.570338,15,5,29.72075922209715,5.687127301648242e-13,14.999936731274994,0.09999999999999923,3.022432535780668e-16,0.09999997040789227
0.02,0,0.017400000000000304,2025-06-26T08:22:57.290592,2025-06-26T08:23:12.179448,5,5,1.2693327118050117,0.0,14.999999999999991,0.03874561337302964,0.0037953971828609957,0.09999999999982616
0.02,1,0.017699999999999605,2025-06-26T08:23:12.179448,2025-06-26T08:23:27.369383,5,5,1.2693327118050117,0.0,14.999999999999991,0.03874561337302964,0.0037953971828609957,0.09999999999982616
0.02,2,0.017599999999999838,2025-06-26T08:23:27.369383,2025-06-26T08:23:43.582038,5,5,1.2693327118050117,0.0,14.999999999999991,0.03874561337302964,0.0037953971828609957,0.09999999999982616
0.02,0,0.016799999999999926,2025-06-26T08:26:07.344761,2025-06-26T08:26:26.378878,10,5,5.916889921197472,1.1012866256171375e-13,15.0,0.08210626840360517,0.007315078150514455,0.09999999999999996
0.02,1,0.017300000000000537,2025-06-26T08:26:26.378878,2025-06-26T08:26:48.379476,10,5,5.916889921197472,1.1012866256171375e-13,15.0,0.08210626840360517,0.007315078150514455,0.09999999999999996
0.02,2,0.017099999999999227,2025-06-26T08:26:48.379476,2025-06-26T08:27:09.580877,10,5,5.916889921197472,1.1012866256171375e-13,15.0,0.08210626840360517,0.007315078150514455,0.09999999999999996
0.02,0,0.01789999999999914,2025-06-26T08:29:19.787558,2025-06-26T08:29:35.382593,7,5,1.697797046700247,0.0,14.879058042245086,0.03162665582323172,0.0,0.1
0.02,1,0.01810000000000045,2025-06-26T08:29:35.382965,2025-06-26T08:29:50.780075,7,5,1.697797046700247,0.0,14.879058042245086,0.03162665582323172,0.0,0.1
0.02,2,0.018000000000000682,2025-06-26T08:29:50.780323,2025-06-26T08:30:05.569476,7,5,1.697797046700247,0.0,14.879058042245086,0.03162665582323172,0.0,0.1
0.02,0,0.017599999999999838,2025-06-26T08:32:15.688644,2025-06-26T08:32:33.577523,5,5,1.7005025822492037,0.0,15.0,0.02796649368481175,0.0,0.1
0.02,1,0.01750000000000007,2025-06-26T08:32:33.577886,2025-06-26T08:32:49.183052,5,5,1.7005025822492037,0.0,15.0,0.02796649368481175,0.0,0.1
0.02,2,0.017400000000000304,2025-06-26T08:32:49.183052,2025-06-26T08:33:04.580562,5,5,1.7005025822492037,0.0,15.0,0.02796649368481175,0.0,0.1
0.02,0,0.01810000000000045,2025-06-26T08:35:29.334698,2025-06-26T08:35:49.985879,9,5,2.509160540229357,0.0,14.999999999999957,0.01889559221595778,0.041490951192448416,0.09999999999999987
0.02,1,0.017000000000001236,2025-06-26T08:35:49.985879,2025-06-26T08:36:07.781734,9,5,2.509160540229357,0.0,14.999999999999957,0.01889559221595778,0.041490951192448416,0.09999999999999987
0.02,2,0.017999999999998906,2025-06-26T08:36:07.782047,2025-06-26T08:36:27.975829,9,5,2.509160540229357,0.0,14.999999999999957,0.01889559221595778,0.041490951192448416,0.09999999999999987
0.02,0,0.017400000000000304,2025-06-26T08:38:39.408817,2025-06-26T08:38:54.577756,5,5,1.1122122455812413,2.695357294126351e-12,14.999999999988928,0.046856265326194704,2.90952093816388e-13,6.606053596191857e-13
0.02,1,0.01789999999999914,2025-06-26T08:38:54.577756,2025-06-26T08:39:12.181723,5,5,1.1122122455812413,2.695357294126351e-12,14.999999999988928,0.046856265326194704,2.90952093816388e-13,6.606053596191857e-13
0.02,2,0.017699999999999605,2025-06-26T08:39:12.182074,2025-06-26T08:39:27.578887,5,5,1.1122122455812413,2.695357294126351e-12,14.999999999988928,0.046856265326194704,2.90952093816388e-13,6.606053596191857e-13
0.02,0,0.017400000000000304,2025-06-26T08:41:36.913826,2025-06-26T08:41:55.380302,10,5,1.7189585759537838,0.0,8.461782617256715,0.02490866050388793,0.01340204266969026,0.1
0.02,1,0.018800000000000594,2025-06-26T08:41:55.380302,2025-06-26T08:42:12.984405,10,5,1.7189585759537838,0.0,8.461782617256715,0.02490866050388793,0.01340204266969026,0.1
0.02,2,0.018200000000000216,2025-06-26T08:42:12.985238,2025-06-26T08:42:28.989644,10,5,1.7189585759537838,0.0,8.461782617256715,0.02490866050388793,0.01340204266969026,0.1
0.02,0,0.017600000000001614,2025-06-26T08:44:37.441855,2025-06-26T08:44:57.590478,13,5,3.2960470449260484,5.161690545840524e-14,14.732810463891807,0.013671901576859586,0.07306667300232043,0.09999999999999995
0.02,1,0.018299999999999983,2025-06-26T08:44:57.590478,2025-06-26T08:45:18.392442,13,5,3.2960470449260484,5.161690545840524e-14,14.732810463891807,0.013671901576859586,0.07306667300232043,0.09999999999999995
0.02,2,0.018200000000000216,2025-06-26T08:45:18.392648,2025-06-26T08:45:40.585068,13,5,3.2960470449260484,5.161690545840524e-14,14.732810463891807,0.013671901576859586,0.07306667300232043,0.09999999999999995
0.02,0,0.01869999999999905,2025-06-26T08:47:48.592437,2025-06-26T08:48:05.188891,7,5,1.1505892792699888,1.6539136936268658e-13,13.24959420244273,0.03760847241549408,0.09380317521518666,1.8845826846376828e-15
0.02,1,0.018000000000000682,2025-06-26T08:48:05.188891,2025-06-26T08:48:22.585134,7,5,1.1505892792699888,1.6539136936268658e-13,13.24959420244273,0.03760847241549408,0.09380317521518666,1.8845826846376828e-15
0.02,2,0.01789999999999914,2025-06-26T08:48:22.585388,2025-06-26T08:48:39.789135,7,5,1.1505892792699888,1.6539136936268658e-13,13.24959420244273,0.03760847241549408,0.09380317521518666,1.8845826846376828e-15
0.02,0,0.017999999999998906,2025-06-26T08:50:38.184548,2025-06-26T08:50:57.390149,12,5,3.7776564144455977,0.0,15.0,0.023104052217129287,0.0,0.1
0.02,1,0.01789999999999914,2025-06-26T08:50:57.390480,2025-06-26T08:51:19.183176,12,5,3.7776564144455977,0.0,15.0,0.023104052217129287,0.0,0.1
0.02,2,0.017699999999999605,2025-06-26T08:51:19.183611,2025-06-26T08:51:36.786630,12,5,3.7776564144455977,0.0,15.0,0.023104052217129287,0.0,0.1
0.02,0,0.018700000000000827,2025-06-26T08:53:53.797655,2025-06-26T08:54:12.790133,10,13,4.199536415444951,1.979261748470011e-15,9.384627705188471,0.017865024753786415,0.018994118173800166,0.1
0.02,1,0.01670000000000016,2025-06-26T08:54:12.790133,2025-06-26T08:54:30.985803,10,13,4.199536415444951,1.979261748470011e-15,9.384627705188471,0.017865024753786415,0.018994118173800166,0.1
0.02,2,0.018099999999998673,2025-06-26T08:54:30.985803,2025-06-26T08:54:48.989647,10,13,4.199536415444951,1.979261748470011e-15,9.384627705188471,0.017865024753786415,0.018994118173800166,0.1
0.02,0,0.01750000000000007,2025-06-26T08:57:01.282531,2025-06-26T08:57:18.789188,7,8,2.4460076261008097,0.0,2.46851698175871,0.023700509464825582,0.029046449470080133,0.1
0.02,1,0.018700000000000827,2025-06-26T08:57:18.789439,2025-06-26T08:57:37.192804,7,8,2.4460076261008097,0.0,2.46851698175871,0.023700509464825582,0.029046449470080133,0.1
0.02,2,0.017300000000000537,2025-06-26T08:57:37.192804,2025-06-26T08:57:54.988256,7,8,2.4460076261008097,0.0,2.46851698175871,0.023700509464825582,0.029046449470080133,0.1
0.02,0,0.016299999999999315,2025-06-26T09:00:03.189824,2025-06-26T09:00:47.797445,19,5,23.71830463314599,0.0,9.14752261810455,0.09278623847839153,0.036010099267901864,0.0
0.02,1,0.01750000000000007,2025-06-26T09:00:47.797929,2025-06-26T09:01:30.999642,19,5,23.71830463314599,0.0,9.14752261810455,0.09278623847839153,0.036010099267901864,0.0
0.02,2,0.016399999999999082,2025-06-26T09:01:31.000128,2025-06-26T09:02:15.000763,19,5,23.71830463314599,0.0,9.14752261810455,0.09278623847839153,0.036010099267901864,0.0
0.02,0,0.018200000000000216,2025-06-26T09:04:21.261202,2025-06-26T09:04:38.197778,11,5,0.0,5.834453386953882e-13,14.999999999999858,0.020108089514904337,0.07589962835265604,0.09999999999999955
0.02,1,0.016899999999999693,2025-06-26T09:04:38.198042,2025-06-26T09:04:53.994855,11,5,0.0,5.834453386953882e-13,14.999999999999858,0.020108089514904337,0.07589962835265604,0.09999999999999955
0.02,2,0.01789999999999914,2025-06-26T09:04:53.994855,2025-06-26T09:05:12.206749,11,5,0.0,5.834453386953882e-13,14.999999999999858,0.020108089514904337,0.07589962835265604,0.09999999999999955
0.02,0,0.01720000000000077,2025-06-26T09:07:30.810383,2025-06-26T09:07:49.409786,5,5,1.3790972907150172,0.0,12.626003068515896,0.03011000696994657,0.01228776487513187,0.0
0.02,1,0.017799999999999372,2025-06-26T09:07:49.409786,2025-06-26T09:08:03.799302,5,5,1.3790972907150172,0.0,12.626003068515896,0.03011000696994657,0.01228776487513187,0.0
0.02,2,0.017099999999999227,2025-06-26T09:08:03.800530,2025-06-26T09:08:17.806819,5,5,1.3790972907150172,0.0,12.626003068515896,0.03011000696994657,0.01228776487513187,0.0
0.02,0,0.017300000000000537,2025-06-26T09:10:49.612137,2025-06-26T09:11:07.400696,9,14,2.647917597474483,0.0,6.817901153248092,0.029428015672470505,0.0,0.1
0.02,1,0.017699999999999605,2025-06-26T09:11:07.400945,2025-06-26T09:11:24.812504,9,14,2.647917597474483,0.0,6.817901153248092,0.029428015672470505,0.0,0.1
0.02,2,0.017800000000001148,2025-06-26T09:11:24.812504,2025-06-26T09:11:42.799961,9,14,2.647917597474483,0.0,6.817901153248092,0.029428015672470505,0.0,0.1
0.02,0,0.017699999999999605,2025-06-26T09:13:54.593817,2025-06-26T09:14:12.215027,8,5,2.776678044149853e-10,0.0,15.0,0.030452273502666185,0.09999999999995346,0.1
0.02,1,0.017400000000000304,2025-06-26T09:14:12.215027,2025-06-26T09:14:29.203613,8,5,2.776678044149853e-10,0.0,15.0,0.030452273502666185,0.09999999999995346,0.1
0.02,2,0.015100000000000335,2025-06-26T09:14:29.203613,2025-06-26T09:14:42.800465,8,5,2.776678044149853e-10,0.0,15.0,0.030452273502666185,0.09999999999995346,0.1
0.02,0,0.017699999999999605,2025-06-26T09:17:25.381711,2025-06-26T09:17:53.214905,22,5,10.88488484799443,6.911635139229793e-13,14.999999999999192,0.054419081276419645,1.829854715579139e-14,0.09999999999998808
0.02,1,0.01720000000000077,2025-06-26T09:17:53.214905,2025-06-26T09:18:21.211703,22,5,10.88488484799443,6.911635139229793e-13,14.999999999999192,0.054419081276419645,1.829854715579139e-14,0.09999999999998808
0.02,2,0.017599999999999838,2025-06-26T09:18:21.211703,2025-06-26T09:18:49.815956,22,5,10.88488484799443,6.911635139229793e-13,14.999999999999192,0.054419081276419645,1.829854715579139e-14,0.09999999999998808
0.02,0,0.017599999999999838,2025-06-26T09:21:08.997548,2025-06-26T09:21:26.620060,5,5,0.6890602085587102,7.789048160262148e-14,1.000000000000011,0.0725700689652622,0.010122649293391468,1.0017870567123735e-16
0.02,1,0.01670000000000016,2025-06-26T09:21:26.620060,2025-06-26T09:21:42.997343,5,5,0.6890602085587102,7.789048160262148e-14,1.000000000000011,0.0725700689652622,0.010122649293391468,1.0017870567123735e-16
0.02,2,0.016899999999999693,2025-06-26T09:21:42.997343,2025-06-26T09:22:00.418473,5,5,0.6890602085587102,7.789048160262148e-14,1.000000000000011,0.0725700689652622,0.010122649293391468,1.0017870567123735e-16
0.02,0,0.017799999999999372,2025-06-26T09:24:15.560308,2025-06-26T09:24:27.822218,5,5,0.3886310989342002,2.3625724249367325e-10,14.999999999950745,0.04187200827247712,2.6981346114654913e-12,0.0
0.02,1,0.019000000000000128,2025-06-26T09:24:27.822218,2025-06-26T09:24:41.620480,5,5,0.3886310989342002,2.3625724249367325e-10,14.999999999950745,0.04187200827247712,2.6981346114654913e-12,0.0
0.02,2,0.018200000000000216,2025-06-26T09:24:41.620480,2025-06-26T09:24:55.211419,5,5,0.3886310989342002,2.3625724249367325e-10,14.999999999950745,0.04187200827247712,2.6981346114654913e-12,0.0
0.05,0,0.04619999999999891,2025-06-26T09:26:47.242120,2025-06-26T09:27:02.211451,5,5,0.0,1.9836032503616036e-11,8.042860969311807,0.0764706661412904,8.127277792640756e-13,5.8025590193200045e-11
0.05,1,0.04669999999999952,2025-06-26T09:27:02.211451,2025-06-26T09:27:18.822395,5,5,0.0,1.9836032503616036e-11,8.042860969311807,0.0764706661412904,8.127277792640756e-13,5.8025590193200045e-11
0.05,2,0.04669999999999952,2025-06-26T09:27:18.822395,2025-06-26T09:27:33.020080,5,5,0.0,1.9836032503616036e-11,8.042860969311807,0.0764706661412904,8.127277792640756e-13,5.8025590193200045e-11
0.05,0,0.04609999999999914,2025-06-26T09:29:31.933202,2025-06-26T09:29:54.025048,23,10,4.278929825059374,0.0,15.0,0.05181967845813153,0.0,0.1
0.05,1,0.04589999999999961,2025-06-26T09:29:54.025048,2025-06-26T09:30:18.220243,23,10,4.278929825059374,0.0,15.0,0.05181967845813153,0.0,0.1
0.05,2,0.04610000000000092,2025-06-26T09:30:18.220243,2025-06-26T09:30:42.028247,23,10,4.278929825059374,0.0,15.0,0.05181967845813153,0.0,0.1
0.05,0,0.04679999999999929,2025-06-26T09:32:39.736886,2025-06-26T09:32:54.816301,5,5,1.5966338575563534e-08,7.540838626105342e-08,14.999999999716172,0.04650515548006303,2.588956297736388e-11,2.4572712408098414e-10
0.05,1,0.04640000000000022,2025-06-26T09:32:54.816301,2025-06-26T09:33:09.222444,5,5,1.5966338575563534e-08,7.540838626105342e-08,14.999999999716172,0.04650515548006303,2.588956297736388e-11,2.4572712408098414e-10
0.05,2,0.046700000000001296,2025-06-26T09:33:09.222444,2025-06-26T09:33:25.019674,5,5,1.5966338575563534e-08,7.540838626105342e-08,14.999999999716172,0.04650515548006303,2.588956297736388e-11,2.4572712408098414e-10
0.05,0,0.046499999999999986,2025-06-26T09:34:48.371401,2025-06-26T09:35:04.422011,5,5,0.0,0.0,14.217300136220832,0.037301150338119975,8.139786874112183e-05,0.1
0.05,1,0.04770000000000074,2025-06-26T09:35:04.422769,2025-06-26T09:35:19.227879,5,5,0.0,0.0,14.217300136220832,0.037301150338119975,8.139786874112183e-05,0.1
0.05,2,0.04579999999999984,2025-06-26T09:35:19.227879,2025-06-26T09:35:37.023621,5,5,0.0,0.0,14.217300136220832,0.037301150338119975,8.139786874112183e-05,0.1
0.05,0,0.046499999999999986,2025-06-26T09:37:40.533858,2025-06-26T09:37:56.222872,14,5,2.312075542921713,9.006842070763198e-14,15.0,0.021070946454157243,0.011148420492490246,0.09999999999999976
0.05,1,0.04680000000000106,2025-06-26T09:37:56.223112,2025-06-26T09:38:14.626129,14,5,2.312075542921713,9.006842070763198e-14,15.0,0.021070946454157243,0.011148420492490246,0.09999999999999976
0.05,2,0.046499999999999986,2025-06-26T09:38:14.626381,2025-06-26T09:38:32.022080,14,5,2.312075542921713,9.006842070763198e-14,15.0,0.021070946454157243,0.011148420492490246,0.09999999999999976
0.05,0,0.045999999999999375,2025-06-26T09:40:21.057503,2025-06-26T09:40:49.223091,22,5,9.50444762249234,8.129063125788353e-15,14.999999999999996,0.026226665335594364,0.0007454334244805891,8.689352255011542e-18
0.05,1,0.047399999999999665,2025-06-26T09:40:49.223343,2025-06-26T09:41:18.226942,22,5,9.50444762249234,8.129063125788353e-15,14.999999999999996,0.026226665335594364,0.0007454334244805891,8.689352255011542e-18
